0.3295,0.39854,9.5045,0.35973,0.53452,12.238,0.34764,0.58891,15.97,0.34039,0.5136,18.271,0.36941,0.38808,20.532,0.40568,0.46757,22.565,0.32588,0.57845,27.751,0.44075,0.55962,30.146,0.14571,0.28766,32.539,0.39722,0.52197,35.002,0.33676,0.43828,37.351,0.34643,0.57008,39.702,0.37062,0.4864,41.799,0.37062,0.50105,43.881,0.35973,0.50523,45.917,0.3815,0.58054,47.974,0.33676,0.56381,50.04
0.33434,0.37343,9.5158,0.35006,0.50105,12.249,0.34039,0.55962,15.98,0.33192,0.48222,18.279,0.37183,0.35042,20.543,0.40326,0.42992,22.575,0.31378,0.54707,27.761,0.43712,0.52615,30.157,0.14933,0.25418,32.547,0.39238,0.48849,35.012,0.33434,0.40063,37.361,0.33918,0.52615,39.714,0.36699,0.43828,41.812,0.36578,0.4613,43.886,0.35611,0.46967,45.922,0.37424,0.54289,47.979,0.3295,0.52406,50.05
0.3416,0.34833,9.5201,0.34281,0.46757,12.259,0.33434,0.52615,15.99,0.32588,0.45293,18.293,0.37666,0.31067,20.553,0.40326,0.40063,22.586,0.30774,0.51778,27.771,0.43349,0.49268,30.167,0.15417,0.2249,32.556,0.38634,0.45084,35.022,0.33313,0.36715,37.371,0.33555,0.48849,39.725,0.36578,0.40272,41.823,0.36336,0.42573,43.901,0.3549,0.43619,45.936,0.3682,0.50941,47.993,0.32467,0.48849,50.061
0.35006,0.32741,9.5317,0.33797,0.43619,12.269,0.3295,0.49686,16,0.31862,0.42155,18.301,0.38513,0.26674,20.567,0.40447,0.35669,22.596,0.30411,0.49059,27.782,0.43108,0.45921,30.177,0.16022,0.19979,32.563,0.37908,0.41109,35.033,0.33434,0.32531,37.382,0.33434,0.45084,39.735,0.36699,0.37134,41.835,0.36094,0.3818,43.913,0.3549,0.40272,45.949,0.36457,0.47176,48.004,0.31983,0.44874,50.071
0.35852,0.31276,9.5414,0.33555,0.40272,12.279,0.32467,0.46339,16.01,0.31258,0.39435,18.312,0.39117,0.23745,20.578,0.4081,0.32113,22.606,0.30169,0.46339,27.792,0.42987,0.42782,30.187,0.16989,0.17678,32.577,0.37545,0.37971,35.043,0.33918,0.28975,37.393,0.33434,0.39644,39.749,0.37062,0.3295,41.846,0.36215,0.34623,43.925,0.35611,0.36506,45.954,0.36336,0.43619,48.009,0.3162,0.41109,50.082
0.36578,0.30021,9.5518,0.33313,0.37762,12.289,0.32225,0.43619,16.02,0.30895,0.36925,18.322,0.39722,0.21653,20.589,0.41173,0.28975,22.616,0.30048,0.4341,27.802,0.42987,0.39644,30.197,0.17956,0.16004,32.583,0.37545,0.35042,35.052,0.34522,0.26255,37.403,0.33676,0.35042,39.759,0.37787,0.29184,41.858,0.36336,0.31485,43.931,0.35973,0.32741,45.968,0.36215,0.40063,48.023,0.3162,0.37552,50.092
0.37787,0.28975,9.562,0.33192,0.35042,12.299,0.32104,0.4069,16.03,0.30774,0.34623,18.331,0.40447,0.19351,20.599,0.42261,0.25628,22.63,0.30048,0.409,27.812,0.43108,0.36297,30.207,0.18803,0.14958,32.597,0.37787,0.32113,35.058,0.3549,0.23117,37.416,0.34281,0.31067,39.771,0.38755,0.26255,41.87,0.36699,0.2772,43.945,0.36578,0.29184,45.973,0.36215,0.36297,48.028,0.31862,0.33787,50.101
0.38755,0.28347,9.5716,0.33313,0.32531,12.31,0.32104,0.37762,16.041,0.31016,0.32531,18.341,0.41415,0.17678,20.61,0.43349,0.23117,22.641,0.30169,0.38389,27.822,0.4347,0.33159,30.217,0.19649,0.14331,32.602,0.38392,0.28975,35.069,0.36215,0.21234,37.426,0.35369,0.26674,39.781,0.39964,0.23326,41.882,0.37545,0.24582,43.957,0.37062,0.26255,45.988,0.36457,0.32322,48.043,0.32225,0.29812,50.111
0.3948,0.28138,9.5826,0.33676,0.3023,12.32,0.32104,0.35251,16.046,0.31378,0.30021,18.35,0.42261,0.16213,20.622,0.448,0.21444,22.651,0.30653,0.35669,27.832,0.43833,0.3023,30.227,0.20617,0.13703,32.616,0.38996,0.26464,35.08,0.3682,0.1977,37.436,0.36215,0.23745,39.791,0.40689,0.21653,41.894,0.38513,0.21862,43.969,0.38392,0.23117,45.992,0.3682,0.28766,48.048,0.32588,0.26046,50.121
0.40206,0.27929,9.5923,0.3416,0.28138,12.331,0.32346,0.32741,16.057,0.31983,0.2772,18.361,0.4347,0.15167,20.632,0.46131,0.20397,22.665,0.31378,0.33368,27.842,0.44559,0.2772,30.237,0.21342,0.13494,32.622,0.39722,0.24163,35.091,0.38271,0.18305,37.451,0.36941,0.21653,39.802,0.41778,0.20188,41.899,0.3948,0.19561,43.981,0.39359,0.21025,46.007,0.37424,0.25418,48.063,0.33192,0.22699,50.131
0.41173,0.28138,9.6028,0.35006,0.26464,12.341,0.32588,0.3023,16.067,0.32709,0.25837,18.372,0.44921,0.1454,20.643,0.47219,0.1977,22.675,0.31983,0.31485,27.852,0.45526,0.25628,30.247,0.22068,0.13703,32.636,0.40326,0.2228,35.101,0.39238,0.17469,37.461,0.38513,0.19351,39.814,0.43229,0.19142,41.912,0.40326,0.18096,43.986,0.40206,0.19351,46.012,0.38392,0.22071,48.068,0.33918,0.1977,50.142
0.4214,0.28556,9.613,0.35852,0.25209,12.351,0.33071,0.28347,16.077,0.33676,0.23745,18.383,0.46131,0.14121,20.653,0.48186,0.19561,22.686,0.32709,0.30021,27.862,0.46372,0.23745,30.258,0.22914,0.14121,32.642,0.41415,0.20607,35.111,0.39843,0.16841,37.471,0.39722,0.17887,39.826,0.44921,0.18305,41.924,0.41536,0.16841,44.001,0.40931,0.18096,46.027,0.39117,0.19561,48.083,0.34643,0.17469,50.152
0.4347,0.29184,9.6229,0.36578,0.24372,12.363,0.33797,0.26464,16.087,0.34885,0.22071,18.394,0.47461,0.14121,20.666,0.49274,0.1977,22.697,0.33676,0.28766,27.872,0.47219,0.2228,30.268,0.24123,0.15167,32.655,0.42624,0.19351,35.122,0.4081,0.16841,37.482,0.40568,0.1705,39.837,0.46252,0.18305,41.937,0.42987,0.15795,44.014,0.41898,0.1705,46.032,0.39964,0.17259,48.088,0.35611,0.15586,50.162
0.448,0.30021,9.633,0.37787,0.24163,12.368,0.34885,0.24791,16.098,0.35973,0.20816,18.405,0.48428,0.14331,20.677,0.50484,0.20607,22.707,0.34885,0.2751,27.883,0.48186,0.21234,30.278,0.25091,0.16841,32.662,0.44075,0.18305,35.132,0.41778,0.1705,37.493,0.42019,0.16632,39.849,0.47703,0.18515,41.949,0.448,0.15167,44.027,0.42745,0.16423,46.046,0.41052,0.15377,48.103,0.36457,0.13912,50.173
0.45647,0.30858,9.6432,0.38875,0.23954,12.38,0.35732,0.23326,16.109,0.37424,0.19561,18.416,0.49274,0.14749,20.689,0.51935,0.21862,22.718,0.35973,0.26674,27.893,0.49033,0.20397,30.289,0.26058,0.18933,32.675,0.45647,0.17678,35.142,0.42866,0.17678,37.503,0.42987,0.16423,39.86,0.48912,0.19142,41.96,0.46252,0.15167,44.032,0.43833,0.16004,46.059,0.42019,0.13703,48.116,0.37424,0.12866,50.183
0.46372,0.31904,9.6537,0.40085,0.24372,12.39,0.36457,0.2249,16.12,0.38634,0.18933,18.427,0.50242,0.15795,20.699,0.53144,0.24163,22.73,0.37424,0.26046,27.903,0.49758,0.1977,30.299,0.27146,0.21234,32.687,0.47219,0.17469,35.152,0.44921,0.19142,37.516,0.44438,0.16632,39.871,0.5,0.20397,41.966,0.48065,0.15586,44.047,0.448,0.16004,46.064,0.42987,0.12657,48.12,0.38513,0.1182,50.194
0.47098,0.33159,9.6646,0.41294,0.25,12.4,0.37545,0.21862,16.13,0.39601,0.18724,18.437,0.51572,0.17259,20.711,0.5399,0.26255,22.741,0.38513,0.25837,27.915,0.50605,0.19351,30.31,0.28114,0.23745,32.694,0.48428,0.17469,35.163,0.46493,0.20816,37.527,0.45889,0.17678,39.882,0.51693,0.2249,41.978,0.49395,0.16423,44.059,0.45889,0.16213,46.079,0.44559,0.1182,48.128,0.39359,0.11402,50.204
0.47461,0.34414,9.6746,0.42745,0.26046,12.411,0.38392,0.21444,16.141,0.40568,0.18515,18.447,0.52418,0.18515,20.722,0.54958,0.28556,22.752,0.39359,0.25837,27.92,0.51572,0.19351,30.32,0.28718,0.25837,32.708,0.49516,0.17678,35.173,0.47582,0.22699,37.537,0.47098,0.18933,39.893,0.5266,0.24372,41.99,0.50726,0.17259,44.065,0.46735,0.16841,46.084,0.45768,0.11402,48.143,0.40085,0.10983,50.215
0.47823,0.35879,9.6798,0.44075,0.2772,12.421,0.39117,0.21444,16.151,0.41898,0.18724,18.457,0.53144,0.20188,20.733,0.55804,0.31485,22.762,0.40326,0.25837,27.932,0.52418,0.1977,30.33,0.29081,0.27929,32.714,0.5133,0.18305,35.183,0.48791,0.25,37.551,0.48307,0.20607,39.905,0.53386,0.26255,42.003,0.52297,0.18933,44.08,0.47823,0.17887,46.1,0.47098,0.11402,48.148,0.4081,0.10983,50.225
0.47944,0.37134,9.691,0.45405,0.29393,12.431,0.39722,0.21653,16.156,0.4347,0.19351,18.466,0.53628,0.22071,20.744,0.56288,0.33787,22.774,0.41294,0.26255,27.942,0.53265,0.20397,30.341,0.29444,0.30021,32.728,0.5266,0.19351,35.193,0.49516,0.27092,37.561,0.49154,0.22908,39.916,0.53869,0.28766,42.015,0.53386,0.20607,44.093,0.48791,0.19351,46.105,0.48186,0.11611,48.164,0.41657,0.11192,50.23
0.48065,0.38598,9.7012,0.46252,0.31067,12.441,0.40689,0.22071,16.167,0.45163,0.19979,18.476,0.54111,0.23745,20.756,0.56409,0.35879,22.785,0.42261,0.26883,27.953,0.54474,0.21653,30.346,0.29565,0.31904,32.734,0.53748,0.20816,35.204,0.5,0.28766,37.572,0.49637,0.25209,39.927,0.54111,0.30649,42.027,0.54111,0.2228,44.098,0.49637,0.21444,46.113,0.49154,0.12029,48.169,0.42624,0.11611,50.242
0.48065,0.40063,9.7116,0.46977,0.3295,12.452,0.41536,0.22699,16.178,0.46614,0.21025,18.487,0.54353,0.26255,20.767,0.5653,0.38389,22.796,0.43229,0.28138,27.963,0.55683,0.23954,30.357,0.29565,0.33787,32.743,0.55079,0.2228,35.214,0.50363,0.31067,37.583,0.50121,0.2772,39.938,0.54232,0.32531,42.032,0.5532,0.24582,44.113,0.50242,0.23536,46.128,0.50121,0.12866,48.184,0.44196,0.13075,50.254
0.47944,0.41736,9.7218,0.4734,0.34623,12.463,0.42382,0.23745,16.188,0.47461,0.2228,18.497,0.54474,0.28556,20.778,0.56409,0.41109,22.807,0.44317,0.29812,27.974,0.5653,0.26255,30.368,0.29444,0.35669,32.758,0.55925,0.23954,35.225,0.50484,0.33577,37.593,0.50363,0.30858,39.949,0.54232,0.34833,42.045,0.55925,0.26464,44.125,0.50726,0.25209,46.133,0.51451,0.13912,48.189,0.45405,0.14958,50.265
0.47703,0.4341,9.7328,0.47582,0.36506,12.468,0.43108,0.25,16.199,0.48428,0.23536,18.508,0.54595,0.30649,20.789,0.55562,0.44247,22.818,0.45284,0.31695,27.984,0.57134,0.28975,30.378,0.29202,0.37762,32.764,0.56651,0.25628,35.23,0.50605,0.36297,37.604,0.50363,0.33577,39.96,0.5399,0.37134,42.058,0.56288,0.28138,44.131,0.51451,0.27301,46.15,0.52418,0.15377,48.205,0.46252,0.16841,50.276
0.4734,0.45293,9.7457,0.47703,0.38598,12.48,0.43833,0.26674,16.209,0.49033,0.24791,18.518,0.54353,0.33577,20.801,0.54716,0.47594,22.831,0.46131,0.33577,27.995,0.57618,0.31695,30.388,0.28839,0.40063,32.778,0.57013,0.2751,35.243,0.50484,0.40272,37.617,0.50242,0.35879,39.971,0.53628,0.39435,42.07,0.5653,0.30439,44.146,0.52056,0.29393,46.154,0.53023,0.16632,48.21,0.46856,0.18515,50.286
0.46856,0.47176,9.7504,0.47703,0.40481,12.49,0.44921,0.28766,16.22,0.49758,0.27929,18.53,0.54111,0.36088,20.812,0.53748,0.50732,22.841,0.46614,0.3546,28,0.57739,0.34414,30.399,0.27872,0.42573,32.784,0.57255,0.29393,35.254,0.5,0.43619,37.628,0.5,0.38808,39.982,0.5266,0.42155,42.082,0.56651,0.32322,44.158,0.52539,0.30858,46.162,0.53507,0.18096,48.225,0.4734,0.20188,50.297
0.45768,0.49059,9.7623,0.47461,0.42573,12.501,0.45647,0.30649,16.231,0.49879,0.29812,18.542,0.53748,0.38598,20.823,0.52177,0.53243,22.853,0.46856,0.37343,28.012,0.5786,0.37134,30.41,0.26784,0.44874,32.793,0.57497,0.31276,35.264,0.49637,0.46757,37.639,0.49516,0.41109,39.993,0.51572,0.44456,42.094,0.56651,0.34414,44.171,0.5266,0.32531,46.177,0.5399,0.1977,48.23,0.47582,0.21653,50.308
0.44921,0.50523,9.7725,0.47098,0.44874,12.512,0.46131,0.3295,16.241,0.49879,0.32113,18.552,0.5266,0.41736,20.835,0.50846,0.55753,22.863,0.47098,0.39017,28.022,0.57981,0.39854,30.421,0.25937,0.46967,32.807,0.57497,0.33368,35.275,0.4867,0.49895,37.651,0.4867,0.43619,40.004,0.50605,0.46339,42.099,0.56409,0.36715,44.176,0.52781,0.34205,46.182,0.54232,0.21653,48.247,0.47703,0.23326,50.319
0.44075,0.51987,9.783,0.46614,0.47176,12.522,0.46372,0.35251,16.247,0.49758,0.34833,18.563,0.51693,0.44038,20.846,0.49516,0.57427,22.874,0.47098,0.4069,28.033,0.5786,0.42364,30.426,0.24486,0.48431,32.813,0.57255,0.35669,35.28,0.47703,0.52197,37.661,0.47219,0.45921,40.015,0.49154,0.48222,42.112,0.55683,0.39435,44.192,0.52781,0.35879,46.199,0.54474,0.23536,48.252,0.47703,0.25209,50.324
0.43229,0.53033,9.7934,0.45526,0.49686,12.533,0.46493,0.37552,16.26,0.49516,0.37762,18.574,0.50726,0.45921,20.852,0.48549,0.58682,22.885,0.46977,0.42992,28.044,0.57618,0.45084,30.438,0.23277,0.49686,32.828,0.57013,0.3818,35.292,0.46252,0.54289,37.673,0.45284,0.47803,40.027,0.47944,0.49477,42.126,0.54958,0.41736,44.197,0.52418,0.3818,46.203,0.54595,0.25837,48.26,0.47582,0.2751,50.336
0.4214,0.54289,9.8041,0.44559,0.51778,12.538,0.46493,0.39644,16.27,0.48912,0.41109,18.584,0.49274,0.48013,20.864,0.4734,0.59519,22.896,0.46614,0.45293,28.054,0.57255,0.47594,30.448,0.22068,0.50523,32.834,0.56288,0.41109,35.302,0.44196,0.5659,37.683,0.43954,0.49059,40.039,0.46131,0.50523,42.139,0.53748,0.44665,44.213,0.51693,0.409,46.219,0.54474,0.27929,48.276,0.4734,0.3023,50.347
0.41294,0.55126,9.8153,0.43712,0.53243,12.55,0.46252,0.41946,16.276,0.48307,0.44038,18.596,0.48065,0.49477,20.876,0.45889,0.60146,22.908,0.45889,0.48013,28.065,0.56651,0.50314,30.46,0.20859,0.50941,32.842,0.552,0.43828,35.314,0.42987,0.58054,37.694,0.42382,0.50105,40.05,0.44317,0.51569,42.151,0.52177,0.46967,44.225,0.51088,0.43201,46.224,0.54474,0.3023,48.281,0.46735,0.33368,50.358
0.40326,0.55753,9.82,0.43108,0.54498,12.562,0.45405,0.44874,16.288,0.47461,0.46339,18.606,0.46493,0.50941,20.888,0.45163,0.60356,22.92,0.448,0.50732,28.07,0.55441,0.53452,30.471,0.19891,0.51569,32.856,0.54232,0.46339,35.325,0.41657,0.5931,37.706,0.41052,0.50523,40.056,0.43229,0.51987,42.155,0.50967,0.48431,44.231,0.50363,0.45293,46.234,0.54111,0.32531,48.289,0.45163,0.37134,50.368
0.39359,0.56381,9.8327,0.42382,0.55753,12.573,0.44438,0.47385,16.298,0.46493,0.4864,18.617,0.44438,0.52197,20.9,0.44438,0.60146,22.931,0.43954,0.52824,28.082,0.54353,0.56381,30.476,0.18924,0.51569,32.862,0.53023,0.48431,35.33,0.40447,0.59937,37.716,0.39964,0.50732,40.07,0.42019,0.52197,42.17,0.49033,0.50314,44.247,0.49637,0.46967,46.25,0.53748,0.34833,48.305,0.44075,0.40481,50.379
0.38271,0.57008,9.8433,0.41657,0.56799,12.579,0.43591,0.49477,16.309,0.45163,0.50941,18.628,0.43229,0.53033,20.912,0.43833,0.59519,22.942,0.43108,0.54498,28.093,0.53507,0.58682,30.488,0.17956,0.51569,32.875,0.51693,0.50523,35.343,0.38996,0.60565,37.727,0.38392,0.50732,40.081,0.40931,0.51987,42.183,0.4734,0.51778,44.252,0.48549,0.48431,46.255,0.53265,0.37134,48.31,0.42866,0.43201,50.384
0.37424,0.57427,9.8549,0.40931,0.57636,12.591,0.42745,0.5136,16.32,0.43954,0.52615,18.638,0.42019,0.53452,20.924,0,0,0,0.42261,0.55753,28.104,0.52177,0.60774,30.499,0.1711,0.51151,32.886,0.50363,0.52197,35.354,0.37908,0.60565,37.739,0.37062,0.50314,40.093,0.3948,0.51778,42.195,0.45042,0.52824,44.269,0.4734,0.49895,46.263,0.52056,0.39644,48.318,0.41536,0.45921,50.397
0.36578,0.57636,9.86,0.40326,0.58054,12.602,0.41778,0.53033,16.331,0.42866,0.5387,18.648,0.4081,0.53661,20.936,0,0,0,0.41536,0.57008,28.115,0.51209,0.62448,30.51,0.16385,0.50314,32.892,0.49154,0.53661,35.365,0.36941,0.60356,37.749,0.3549,0.49686,40.105,0.38271,0.50941,42.2,0.42745,0.53452,44.282,0.45768,0.51151,46.279,0.50967,0.41318,48.335,0.40206,0.48431,50.408
0.35611,0.57845,9.8724,0.39601,0.58473,12.613,0.40931,0.54289,16.336,0.42019,0.54916,18.658,0.39601,0.5387,20.948,0,0,0,0.4081,0.57845,28.121,0.50605,0.63494,30.521,0.15659,0.49268,32.905,0.47823,0.54707,35.376,0.35732,0.59937,37.76,0.34281,0.48013,40.116,0.37304,0.49895,42.215,0.41415,0.53661,44.287,0.44317,0.51987,46.283,0.50121,0.42782,48.339,0.38271,0.50941,50.418
0.34885,0.58054,9.8836,0.38755,0.58891,12.618,0.40085,0.55335,16.348,0.41294,0.55753,18.666,0.38513,0.53661,20.954,0,0,0,0.40085,0.58891,28.133,0.50121,0.64121,30.526,0,0,0,0.4601,0.55544,35.38,0.34764,0.591,37.772,0.33434,0.46339,40.127,0,0,0,0.40206,0.53661,44.303,0.42987,0.52406,46.301,0.48912,0.44247,48.349,0.36699,0.52824,50.424
0.34281,0.58054,9.8951,0.38029,0.591,12.631,0.39359,0.56172,16.36,0.40568,0.56381,18.678,0.37424,0.53033,20.967,0,0,0,0.38996,0.59519,28.144,0.49516,0.64958,30.538,0,0,0,0.44559,0.56381,35.393,0.33918,0.57427,37.783,0.3295,0.44874,40.14,0,0,0,0.38634,0.53452,44.319,0.41898,0.52615,46.305,0.47461,0.45293,48.366,0.34643,0.54707,50.435
0.33797,0.57845,9.8999,0.37545,0.591,12.642,0.38513,0.56799,16.37,0.39843,0.5659,18.687,0.36699,0.51987,20.979,0,0,0,0.3815,0.59937,28.155,0.49033,0.65167,30.549,0,0,0,0.43349,0.56799,35.404,0.33192,0.55335,37.794,0.32709,0.4341,40.152,0,0,0,0.37424,0.53033,44.323,0.40931,0.52615,46.314,0.45526,0.46339,48.371,0.32588,0.56172,50.446
0.33434,0.57427,9.9128,0,0,0,0.37908,0.57218,16.376,0.38875,0.57008,18.697,0.36094,0.50523,20.984,0,0,0,0.37545,0.60146,28.16,0.4867,0.65377,30.56,0,0,0,0.41898,0.57218,35.415,0,0,0,0,0,0,0,0,0,0.36457,0.51987,44.332,0.39601,0.52615,46.33,0.44075,0.46757,48.38,0.30653,0.57427,50.458
0,0,0,0,0,0,0.37424,0.57427,16.388,0.38029,0.57218,18.707,0,0,0,0,0,0,0.36941,0.60146,28.173,0,0,0,0,0,0,0.40689,0.57218,35.421,0,0,0,0,0,0,0,0,0,0.35127,0.50314,44.347,0.38513,0.51987,46.335,0.42503,0.46967,48.397,0.28476,0.58473,50.469
0,0,0,0,0,0,0.37062,0.57427,16.399,0.37424,0.57008,18.717,0,0,0,0,0,0,0.36215,0.59937,28.184,0,0,0,0,0,0,0.39238,0.57218,35.432,0,0,0,0,0,0,0,0,0,0.34401,0.48222,44.352,0.37545,0.51151,46.343,0.41294,0.46967,48.402,0.26784,0.591,50.475
0,0,0,0,0,0,0.36578,0.57218,16.41,0.36699,0.56799,18.73,0,0,0,0,0,0,0.35248,0.59519,28.196,0,0,0,0,0,0,0.3815,0.5659,35.444,0,0,0,0,0,0,0,0,0,0.33918,0.45921,44.369,0.36941,0.50105,46.359,0.40085,0.46757,48.41,0.24849,0.59519,50.487
0,0,0,0,0,0,0.36336,0.5659,16.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37183,0.55962,35.45,0,0,0,0,0,0,0,0,0,0,0,0,0.36457,0.4864,46.365,0.38634,0.46339,48.418,0.23398,0.59519,50.498
0,0,0,0,0,0,0.36094,0.55544,16.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36094,0.47176,46.373,0.37424,0.45711,48.435,0.22068,0.59519,50.511
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36457,0.44874,48.44,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35248,0.43619,48.449,0,0,0
