0.38755,0.91318,8.1158,0.41415,0.86506,11.26,0.37183,0.86715,13.978,0.4081,0.87343,16.715,0.37545,0.88389,19.27,0.44196,0.85669,21.884,0.45163,0.94665,24.449,0.52056,0.85879,26.996,0.49274,0.90272,29.709,0.46372,0.90481,32.372,0.40931,0.90063,34.936,0.52902,0.87343,37.806,0.41415,0.92992,41.556
0.39722,0.91109,8.1269,0.42866,0.85669,11.274,0.38392,0.87343,13.988,0.4214,0.86506,16.726,0.38755,0.88808,19.28,0.45768,0.85669,21.894,0.46977,0.93619,24.459,0.53144,0.83368,27.002,0.50242,0.88808,29.719,0.47944,0.90063,32.384,0.42261,0.90481,34.946,0.53748,0.85669,37.816,0.42745,0.92992,41.567
0.4081,0.909,8.1365,0.44438,0.84833,11.28,0.3948,0.87762,13.998,0.43229,0.85669,16.731,0.39722,0.89017,19.29,0.46856,0.85669,21.904,0.48549,0.92364,24.469,0.53869,0.81067,27.009,0.51814,0.86715,29.734,0.49274,0.89435,32.394,0.44075,0.909,34.961,0.54716,0.83996,37.824,0.44438,0.92782,41.578
0.42019,0.90481,8.1467,0.45768,0.83577,11.295,0.40568,0.8818,14.009,0.44921,0.83787,16.746,0.4081,0.89226,19.3,0.48065,0.8546,21.914,0.49758,0.91109,24.479,0.54353,0.78556,27.02,0.5266,0.85042,29.744,0.50605,0.88389,32.405,0.45889,0.909,34.967,0.55562,0.81904,37.832,0.46252,0.92364,41.589
0.43954,0.89644,8.1567,0.46856,0.82322,11.301,0.41536,0.8818,14.019,0.46131,0.81904,16.756,0.42019,0.89017,19.309,0.49274,0.84833,21.924,0.51572,0.89435,24.489,0.55079,0.75628,27.03,0.53265,0.8295,29.754,0.52056,0.87134,32.414,0.47461,0.9069,34.979,0.56167,0.80021,37.845,0.47703,0.91527,41.6
0.45405,0.88598,8.1664,0.47582,0.80649,11.309,0.42624,0.87971,14.029,0.46856,0.80021,16.767,0.43108,0.88389,19.32,0.50605,0.83996,21.934,0.52781,0.87552,24.499,0.55804,0.72908,27.04,0.53869,0.80439,29.768,0.53023,0.85669,32.425,0.4867,0.90481,34.989,0.5653,0.77929,37.85,0.48791,0.9069,41.612
0.46614,0.87552,8.1769,0.48428,0.78975,11.322,0.44196,0.87343,14.039,0.47582,0.7751,16.78,0.44921,0.87343,19.33,0.52056,0.82741,21.944,0.53628,0.85879,24.509,0.56046,0.70397,27.05,0.54232,0.77929,29.778,0.53869,0.83996,32.435,0.49758,0.90063,35.001,0.56771,0.75837,37.862,0.5,0.89226,41.623
0.4734,0.86506,8.1866,0.48912,0.77092,11.334,0.45526,0.86297,14.049,0.47944,0.75418,16.791,0.46252,0.86088,19.341,0.53023,0.81276,21.954,0.54716,0.83577,24.519,0.56288,0.67887,27.06,0.54474,0.75418,29.788,0.54837,0.82322,32.445,0.51451,0.88808,35.006,0.56771,0.73536,37.873,0.50967,0.87552,41.635
0.48307,0.85251,8.1975,0.49154,0.75,11.341,0.46735,0.85042,14.06,0.48065,0.73326,16.802,0.4734,0.84833,19.351,0.53748,0.79812,21.964,0.55562,0.81276,24.529,0.56167,0.65377,27.07,0.54595,0.7249,29.799,0.55683,0.80439,32.456,0.52781,0.87552,35.018,0.56771,0.71444,37.879,0.51935,0.85879,41.647
0.48912,0.83787,8.2083,0.49274,0.73117,11.354,0.47582,0.83577,14.071,0.48186,0.70816,16.813,0.48428,0.8295,19.361,0.54716,0.77929,21.974,0.56167,0.78975,24.539,0.55804,0.62866,27.081,0.54474,0.69979,29.81,0.56167,0.78347,32.467,0.53748,0.86088,35.028,0.56771,0.69351,37.891,0.5266,0.83577,41.657
0.49395,0.82113,8.2183,0.49395,0.71025,11.36,0.48549,0.81695,14.081,0.48065,0.68305,16.825,0.49274,0.81067,19.371,0.55562,0.75628,21.984,0.5653,0.76883,24.55,0.55079,0.60146,27.091,0.54474,0.67469,29.821,0.56651,0.76464,32.477,0.54837,0.84414,35.039,0.5653,0.66841,37.902,0.53144,0.81485,41.669
0.49758,0.80649,8.2288,0.49274,0.68933,11.373,0.49154,0.80021,14.087,0.47823,0.65795,16.836,0.49879,0.79393,19.381,0.56046,0.73745,21.994,0.56651,0.74791,24.561,0.54474,0.57427,27.101,0.54111,0.64121,29.833,0.56892,0.74582,32.488,0.55804,0.82741,35.049,0.55925,0.64331,37.913,0.53386,0.79603,41.679
0.5,0.78975,8.2396,0.48791,0.66632,11.384,0.49516,0.78138,14.098,0.47219,0.62238,16.847,0.50363,0.7751,19.391,0.56409,0.71653,22.004,0.56771,0.7228,24.572,0.53748,0.54916,27.112,0.53628,0.61402,29.844,0.57013,0.7249,32.493,0.56409,0.81067,35.059,0.5532,0.6182,37.924,0.53507,0.77301,41.691
0.50121,0.7751,8.2497,0.48428,0.64121,11.39,0.49879,0.76046,14.109,0.46372,0.591,16.857,0.50726,0.75418,19.402,0.56651,0.69561,22.014,0.56651,0.6977,24.577,0.5266,0.52406,27.123,0.53023,0.58682,29.854,0.57013,0.70607,32.505,0.56771,0.79184,35.07,0.54716,0.59519,37.93,0.53507,0.75,41.702
0.50121,0.75837,8.2549,0.47823,0.6182,11.402,0.5,0.73954,14.12,0.45163,0.56381,16.869,0.50846,0.73536,19.412,0.56771,0.67469,22.024,0.56409,0.67259,24.588,0.5133,0.50105,27.133,0.51693,0.55335,29.868,0.56892,0.68515,32.514,0.57013,0.77092,35.08,0.5399,0.57218,37.942,0.53386,0.72699,41.714
0.5,0.73954,8.2666,0.47098,0.5931,11.413,0.50121,0.71862,14.13,0.43712,0.53033,16.88,0.50967,0.71444,19.422,0.56771,0.65167,22.034,0.55562,0.64121,24.599,0.50242,0.48013,27.143,0.50605,0.52824,29.878,0.56771,0.66213,32.525,0.57255,0.75209,35.085,0.53386,0.55335,37.954,0.53265,0.69561,41.725
0.49758,0.72071,8.2772,0.45647,0.5659,11.425,0.50121,0.69561,14.141,0.42624,0.50523,16.89,0.51088,0.69351,19.433,0.56771,0.62657,22.045,0.54958,0.6182,24.609,0.4867,0.45711,27.153,0.49758,0.50523,29.889,0.5653,0.63912,32.535,0.57255,0.72908,35.096,0.52056,0.52824,37.966,0.52902,0.66632,41.736
0.49516,0.69979,8.2876,0.44559,0.54707,11.429,0.49879,0.66841,14.151,0.41536,0.48013,16.902,0.50967,0.66841,19.443,0.5653,0.60146,22.054,0.54232,0.59519,24.62,0.47098,0.43619,27.164,0.48186,0.47803,29.9,0.55683,0.61402,32.545,0.57255,0.70607,35.106,0.51088,0.50732,37.971,0.52297,0.63703,41.742
0.49033,0.67678,8.2982,0.43349,0.52615,11.441,0.49637,0.63912,14.161,0.40085,0.45293,16.912,0.50605,0.64331,19.449,0.55683,0.57218,22.065,0.53507,0.57218,24.631,0.448,0.41527,27.169,0.46614,0.45293,29.91,0.54837,0.591,32.556,0.57134,0.68305,35.118,0.50121,0.48849,37.984,0.51572,0.60356,41.755
0.48428,0.65377,8.3098,0.42019,0.50732,11.452,0.48912,0.60983,14.172,0.38271,0.42782,16.923,0.50121,0.61402,19.462,0.552,0.54707,22.075,0.52056,0.54707,24.641,0.42987,0.39854,27.181,0.44559,0.43201,29.921,0.54111,0.57008,32.567,0.56892,0.66004,35.128,0.48791,0.46967,37.989,0.50726,0.57636,41.767
0.47703,0.63075,8.3145,0.4081,0.48849,11.462,0.48307,0.58054,14.177,0.36941,0.4069,16.933,0.49637,0.58682,19.472,0.54595,0.52406,22.086,0.50846,0.52406,24.652,0.41415,0.38598,27.192,0.42261,0.409,29.934,0.53023,0.54916,32.577,0.5653,0.63494,35.139,0.47461,0.45084,38.002,0.50242,0.55544,41.779
0.46856,0.60983,8.3272,0.39359,0.47176,11.473,0.47582,0.55544,14.189,0.34764,0.3818,16.945,0.48791,0.56172,19.483,0.53869,0.50105,22.097,0.49395,0.50314,24.658,0.40085,0.37343,27.203,0.4081,0.39226,29.945,0.51814,0.52824,32.588,0.55562,0.60774,35.149,0.45647,0.43619,38.013,0.49154,0.52615,41.792
0.45405,0.591,8.3378,0.37787,0.45502,11.484,0.46614,0.52824,14.199,0.33313,0.36506,16.956,0.48065,0.53452,19.493,0.52902,0.47803,22.107,0.47944,0.48222,24.669,0.3815,0.35879,27.214,0.39359,0.37971,29.958,0.50726,0.50732,32.593,0.54716,0.58264,35.159,0.44196,0.42364,38.024,0.48307,0.50523,41.803
0.44317,0.57218,8.3484,0.36336,0.44038,11.489,0.45284,0.50314,14.21,0.3162,0.34623,16.966,0.46977,0.50941,19.503,0.51693,0.45502,22.113,0.45526,0.45711,24.68,0.36578,0.34833,27.224,0.37304,0.36297,29.974,0.49395,0.48849,32.605,0.5399,0.55962,35.165,0.42987,0.41109,38.031,0.4734,0.48431,41.815
0.43229,0.55753,8.3602,0.34401,0.42573,11.5,0.43954,0.48013,14.222,0.29807,0.32531,16.98,0.45405,0.48431,19.514,0.50726,0.4341,22.124,0.43833,0.43828,24.691,0.34643,0.33368,27.229,0.35248,0.34623,29.98,0.48065,0.46967,32.615,0.53023,0.53661,35.176,0.41657,0.39854,38.043,0.45284,0.45502,41.826
0.42019,0.54289,8.3655,0.32709,0.41318,11.511,0.42866,0.45711,14.232,0.27993,0.31067,16.99,0.43954,0.45711,19.519,0.49395,0.41109,22.135,0.42019,0.42155,24.701,0.33192,0.32531,27.241,0.33918,0.33368,29.989,0.46252,0.44874,32.627,0.51814,0.5136,35.186,0.40447,0.38598,38.054,0.44075,0.4341,41.831
0.41052,0.52824,8.3779,0.30895,0.39854,11.522,0.41778,0.43828,14.237,0.26663,0.30021,17.001,0.42745,0.4341,19.531,0.48307,0.39017,22.147,0.40568,0.40481,24.712,0.31378,0.31276,27.252,0.31862,0.31904,30.008,0.44438,0.4341,32.638,0.50726,0.49268,35.197,0.38755,0.37343,38.059,0.42987,0.41946,41.844
0.39964,0.51569,8.3893,0.29565,0.38598,11.532,0.4081,0.41736,14.249,0.2497,0.28347,17.012,0.41536,0.41109,19.541,0.46977,0.37134,22.158,0.38513,0.38808,24.717,0.29927,0.3023,27.263,0.30532,0.30649,30.014,0.42987,0.41946,32.643,0.49395,0.47385,35.207,0.37424,0.36088,38.072,0.41536,0.39854,41.855
0.38513,0.49895,8.3997,0.27872,0.37552,11.544,0.39722,0.39644,14.26,0.23881,0.27301,17.023,0.40326,0.38598,19.552,0.45042,0.35042,22.163,0.36941,0.37343,24.729,0.28356,0.29184,27.275,0.29686,0.29812,30.024,0.41536,0.4069,32.655,0.48065,0.45293,35.218,0.35852,0.34414,38.083,0.40326,0.3818,41.866
0.37304,0.4864,8.4051,0.26663,0.36506,11.554,0.3815,0.37762,14.271,0.23035,0.26674,17.034,0.38513,0.36297,19.562,0.4347,0.33159,22.175,0.35006,0.36297,24.739,0.27146,0.28138,27.286,0.28235,0.28556,30.036,0.40085,0.39226,32.665,0.45889,0.42992,35.229,0.34522,0.33159,38.094,0.38755,0.36715,41.878
0.36215,0.47385,8.417,0.25574,0.35669,11.559,0.3682,0.36088,14.282,0.22068,0.25837,17.045,0.37062,0.33996,19.573,0.42019,0.31276,22.186,0.33434,0.35251,24.75,0.26179,0.27301,27.291,0.27267,0.2751,30.046,0.38271,0.3818,32.676,0.44196,0.41318,35.24,0.33434,0.31904,38.099,0.37062,0.35042,41.889
0.34885,0.45921,8.4278,0.24607,0.34833,11.571,0.35127,0.34205,14.287,0.21342,0.25209,17.056,0.3549,0.31904,19.584,0.4081,0.29812,22.197,0.3162,0.33996,24.762,0.25091,0.26674,27.303,0.26663,0.26883,30.057,0.3682,0.36925,32.687,0.42866,0.39644,35.245,0.31862,0.30649,38.111,0.35248,0.33577,41.901
0.33676,0.44456,8.4389,0.23881,0.34205,11.582,0.33918,0.32741,14.299,0.20859,0.25,17.068,0.33918,0.30021,19.594,0.39238,0.28138,22.207,0.30048,0.33159,24.767,0.24244,0.26255,27.314,0.26058,0.26255,30.068,0.35006,0.35879,32.698,0.41294,0.37971,35.258,0.30774,0.29812,38.123,0.34039,0.32531,41.913
0.32467,0.43201,8.4496,0.23398,0.33787,11.593,0.3295,0.31904,14.31,0.20496,0.24582,17.079,0.32225,0.28347,19.605,0.37787,0.26674,22.213,0.28476,0.32322,24.779,0.23761,0.25837,27.325,0.25816,0.26046,30.079,0.33555,0.34833,32.703,0.3948,0.36297,35.269,0.29927,0.28975,38.134,0.31983,0.31276,41.924
0.31258,0.42155,8.4552,0.23156,0.33368,11.604,0.31741,0.30858,14.321,0.20375,0.24582,17.09,0.30532,0.26674,19.612,0.36578,0.25418,22.225,0.27146,0.31276,24.791,0.23277,0.25628,27.336,0.25574,0.25628,30.09,0.31741,0.33787,32.715,0.37666,0.34414,35.28,0.2896,0.28138,38.139,0.30653,0.30439,41.935
0.30169,0.41109,8.467,0.22914,0.33159,11.609,0.30774,0.30021,14.327,0.20254,0.24372,17.102,0.2896,0.25418,19.624,0.35006,0.24372,22.235,0.26058,0.30649,24.802,0.23035,0.25209,27.342,0.25333,0.25628,30.101,0.30411,0.33159,32.726,0.35852,0.32741,35.285,0.27993,0.27301,38.152,0.29565,0.29812,41.947
0.29323,0.40272,8.4782,0.22793,0.33159,11.622,0.30048,0.29393,14.34,0.20375,0.24372,17.131,0.27388,0.24163,19.634,0.33676,0.23117,22.247,0.24607,0.30021,24.808,0.22793,0.25209,27.354,0.25333,0.25418,30.112,0.28718,0.32322,32.737,0.34281,0.31276,35.297,0.27267,0.26883,38.164,0.27872,0.28766,41.958
0.28356,0.39435,8.4894,0.22672,0.3295,11.633,0.29323,0.28766,14.351,0.20738,0.24372,17.146,0.26179,0.23117,19.646,0.32346,0.2228,22.258,0.2364,0.29603,24.82,0.22672,0.25,27.365,0.25574,0.25418,30.169,0.27509,0.31695,32.743,0.32588,0.30021,35.308,0.26663,0.26255,38.175,0.26542,0.28138,41.969
0.27509,0.38808,8.5,0.24002,0.33996,11.69,0.28718,0.28138,14.361,0.2243,0.24582,17.165,0.24607,0.22071,19.652,0.31137,0.21444,22.263,0.22914,0.29184,24.832,0.22551,0.24791,27.381,0.27388,0.25628,30.188,0.26663,0.31276,32.755,0.30895,0.28766,35.32,0.26179,0.25837,38.18,0.24123,0.27092,41.991
0.27025,0.38389,8.5059,0.2497,0.34623,11.702,0.28235,0.2772,14.372,0.24244,0.25,17.18,0.23519,0.21234,19.666,0.3029,0.20816,22.275,0.22189,0.28975,24.837,0.24244,0.25209,27.432,0.29081,0.26046,30.2,0.25333,0.30649,32.767,0.29565,0.2772,35.325,0.25695,0.25418,38.193,0.23398,0.26674,42.005
0.26542,0.3818,8.5181,0.26179,0.35251,11.717,0.27872,0.27301,14.377,0.26421,0.25209,17.191,0.22672,0.20607,19.672,0.29565,0.20188,22.286,0.21826,0.28766,24.85,0.25453,0.25418,27.447,0.30895,0.26674,30.213,0.24486,0.30439,32.778,0.28114,0.26883,35.337,0.25333,0.25209,38.204,0.22793,0.26464,42.02
0.263,0.37762,8.53,0.28476,0.36297,11.73,0.2763,0.27092,14.39,0.28114,0.25209,17.202,0.21584,0.19979,19.685,0.28597,0.1977,22.297,0.21584,0.28556,24.861,0.27146,0.25628,27.456,0.32346,0.27092,30.224,0.23881,0.3023,32.784,0.27025,0.26046,35.349,0.2497,0.25,38.209,0.2243,0.26255,42.028
0.26058,0.37762,8.5349,0.29444,0.36715,11.74,0.27388,0.26883,14.401,0.30532,0.25418,17.213,0.20979,0.19351,19.696,0.27993,0.19351,22.308,0.21342,0.28556,24.873,0.28839,0.26046,27.465,0.34281,0.2751,30.232,0.23398,0.29812,32.796,0.25937,0.25418,35.359,0.24728,0.24791,38.223,0.22189,0.26255,42.035
0.25937,0.37762,8.5484,0.30774,0.36715,11.753,0.27267,0.26883,14.412,0.32346,0.25418,17.224,0.20496,0.19142,19.701,0.27509,0.18933,22.313,0.21221,0.28556,24.888,0.30774,0.26255,27.475,0.36215,0.2772,30.239,0.22914,0.29603,32.803,0.24849,0.25,35.365,0.24607,0.24582,38.235,0.21947,0.26046,42.042
0.25816,0.37552,8.5602,0.31983,0.36925,11.759,0.27267,0.26674,14.438,0.34401,0.25418,17.235,0.20254,0.18933,19.713,0.27267,0.18724,22.326,0.21342,0.28556,24.918,0.32467,0.26674,27.484,0.38029,0.27929,30.251,0.22672,0.29393,32.817,0.24002,0.24582,35.377,0.24486,0.24582,38.24,0.21705,0.26046,42.055
0.26904,0.38598,8.6171,0.33555,0.36925,11.771,0.2763,0.26674,14.458,0.37304,0.25628,17.247,0.20133,0.18724,19.724,0.27146,0.18724,22.337,0.21584,0.28556,24.929,0.34522,0.26883,27.492,0.39722,0.27929,30.262,0.2243,0.29184,32.828,0.23398,0.24163,35.389,0.24607,0.24582,38.279,0.21947,0.26046,42.11
0.27993,0.39644,8.6342,0.34885,0.36715,11.782,0.28114,0.26674,14.469,0.39117,0.25628,17.257,0.20012,0.18724,19.736,0.27025,0.18515,22.348,0.2231,0.28556,24.941,0.36457,0.27092,27.506,0.41657,0.28138,30.274,0.2231,0.29184,32.834,0.22914,0.23954,35.401,0.24728,0.24582,38.292,0.22793,0.26255,42.127
0.30411,0.41318,8.6491,0.36457,0.36715,11.794,0.29202,0.26883,14.48,0.4081,0.25628,17.269,0.19891,0.18724,19.741,0.27388,0.18305,22.394,0.2364,0.28766,24.952,0.38634,0.27301,27.511,0.44196,0.28138,30.285,0.2231,0.28975,32.854,0.22672,0.23954,35.406,0.25816,0.24791,38.31,0.24123,0.26255,42.135
0.31499,0.41736,8.6607,0.37908,0.36506,11.805,0.30532,0.26883,14.492,0.43591,0.25628,17.28,0.19891,0.18515,19.754,0.27751,0.18305,22.409,0.25212,0.28975,24.958,0.40568,0.2751,27.525,0.46493,0.28138,30.29,0.22551,0.28975,32.894,0.2243,0.23745,35.419,0.26904,0.25,38.323,0.25574,0.26674,42.145
0.32467,0.42364,8.6685,0.39117,0.36297,11.81,0.31983,0.27092,14.497,0.45889,0.25418,17.291,0.20012,0.18515,19.772,0.28476,0.18305,22.417,0.27025,0.29184,24.971,0.42503,0.2772,27.537,0.48428,0.28138,30.303,0.23156,0.28975,32.908,0.2231,0.23745,35.431,0.27993,0.25209,38.329,0.2763,0.26883,42.162
0.33797,0.42782,8.6761,0.40447,0.36088,11.824,0.33918,0.27301,14.51,0.47823,0.25209,17.302,0.20254,0.18515,19.784,0.29686,0.18305,22.428,0.28718,0.29393,24.977,0.45284,0.2772,27.542,0.50846,0.28138,30.314,0.24002,0.28975,32.916,0.22189,0.23745,35.446,0.29081,0.25418,38.342,0.29565,0.27301,42.167
0.34764,0.42992,8.6891,0.4214,0.35879,11.836,0.35611,0.2772,14.522,0.50121,0.25,17.313,0.20738,0.18515,19.797,0.30895,0.18305,22.438,0.31016,0.29603,24.99,0.47703,0.27929,27.556,0.52539,0.28138,30.32,0.25212,0.28975,32.925,0.24123,0.24582,35.507,0.30653,0.25628,38.355,0.31499,0.2751,42.181
0.35852,0.43201,8.7002,0.44317,0.3546,11.848,0.37787,0.27929,14.527,0.51935,0.24791,17.324,0.21463,0.18515,19.802,0.32104,0.18515,22.446,0.33313,0.29812,25.001,0.49516,0.2772,27.562,0.54716,0.27929,30.332,0.26784,0.29184,32.934,0.25212,0.25209,35.521,0.32104,0.25837,38.362,0.34039,0.2772,42.192
0.37183,0.4341,8.7057,0.4601,0.35251,11.855,0.3948,0.28138,14.541,0.53265,0.24582,17.336,0.22793,0.18724,19.816,0.33797,0.18515,22.453,0.35127,0.30021,25.012,0.51693,0.2772,27.576,0.5653,0.2772,30.344,0.28235,0.29393,32.948,0.26663,0.25628,35.536,0.33918,0.26046,38.375,0.35732,0.2772,42.205
0.38392,0.4341,8.7181,0.47582,0.35251,11.867,0.41415,0.28347,14.552,0.55079,0.24372,17.348,0.24244,0.18933,19.821,0.35127,0.18515,22.466,0.37424,0.3023,25.017,0.53869,0.2772,27.582,0.58706,0.2772,30.349,0.30048,0.29603,32.953,0.29565,0.26255,35.552,0.3549,0.26255,38.381,0.38029,0.27929,42.21
0.3948,0.4341,8.7302,0.48791,0.35251,11.873,0.43712,0.28347,14.557,0.56409,0.24163,17.359,0.25453,0.19351,19.834,0.37062,0.18515,22.478,0.39238,0.3023,25.031,0.55925,0.2772,27.597,0.60762,0.2751,30.363,0.33555,0.29812,32.976,0.31258,0.26464,35.561,0.37424,0.26464,38.394,0.40326,0.27929,42.224
0.40689,0.43201,8.7417,0.49758,0.35042,11.885,0.4601,0.28347,14.571,0.57497,0.23954,17.37,0.27025,0.19561,19.846,0.38634,0.18515,22.488,0.41294,0.3023,25.042,0.58102,0.2772,27.602,0.62696,0.27301,30.369,0.35127,0.29812,32.988,0.3295,0.26674,35.569,0.38996,0.26464,38.4,0.42624,0.2772,42.236
0.42019,0.42782,8.7465,0.51209,0.35042,11.897,0.47823,0.28347,14.583,0.58706,0.23745,17.382,0.28356,0.1977,19.851,0.40206,0.18305,22.494,0.44196,0.30439,25.047,0.59915,0.27929,27.617,0.64752,0.27092,30.381,0.38996,0.30021,33.008,0.34643,0.26883,35.582,0.40568,0.26674,38.412,0.45405,0.2772,42.242
0.43833,0.42364,8.7595,0.52539,0.35042,11.908,0.49395,0.28347,14.588,0.59553,0.23536,17.387,0.30169,0.19979,19.864,0.41778,0.18305,22.506,0.46614,0.30649,25.06,0.6185,0.2772,27.622,0.66445,0.26883,30.393,0.40689,0.30021,33.017,0.36336,0.26883,35.59,0.42261,0.26674,38.424,0.48307,0.2751,42.255
0.45405,0.41946,8.7646,0.53507,0.35042,11.914,0.51209,0.28347,14.601,0.60036,0.23326,17.401,0.31741,0.19979,19.875,0.43833,0.18305,22.518,0.4867,0.30649,25.072,0.63301,0.2772,27.635,0.67896,0.26674,30.405,0.42503,0.30021,33.024,0.38271,0.26883,35.6,0.44559,0.26883,38.431,0.50605,0.2751,42.268
0.46735,0.41318,8.7779,0.54837,0.35042,11.932,0.52781,0.28347,14.612,0.60399,0.23326,17.413,0.33676,0.20188,19.886,0.45889,0.18096,22.523,0.51209,0.30858,25.078,0.64994,0.2751,27.641,0.69468,0.26464,30.41,0.44921,0.30021,33.037,0.39722,0.26883,35.611,0.46614,0.27092,38.445,0.5266,0.27301,42.28
0.47944,0.409,8.7896,0.57013,0.35042,11.961,0.54595,0.28347,14.618,0.60641,0.23326,17.424,0.35248,0.20188,19.891,0.47703,0.17887,22.536,0.53144,0.31067,25.091,0.66203,0.2751,27.655,0.70677,0.26255,30.423,0.46735,0.30021,33.048,0.41657,0.26883,35.622,0.48307,0.27092,38.45,0.55441,0.27092,42.292
0.48912,0.40272,8.7946,0.57618,0.35251,11.968,0.55925,0.28347,14.631,0.60762,0.23117,17.436,0.37183,0.20397,19.904,0.49274,0.17887,22.548,0.5532,0.31067,25.103,0.6717,0.2751,27.661,0.72128,0.26046,30.429,0.48549,0.30021,33.054,0.43954,0.26674,35.633,0.49758,0.27092,38.463,0.57981,0.27092,42.297
0.49758,0.39644,8.8073,0.58222,0.35251,11.975,0.57376,0.28347,14.637,0.60883,0.23117,17.449,0.38875,0.20397,19.917,0.51209,0.17678,22.553,0.57376,0.31276,25.108,0.68138,0.27301,27.676,0.73096,0.25837,30.442,0.50363,0.30021,33.067,0.45889,0.26674,35.643,0.51693,0.27092,38.475,0.59674,0.26883,42.312
0.50605,0.39226,8.8183,0.58948,0.35251,12.003,0.58706,0.28347,14.649,0.61004,0.23117,17.466,0.40568,0.20397,19.922,0.52902,0.17678,22.566,0.59311,0.31276,25.121,0.68984,0.27301,27.682,0.73942,0.26046,30.453,0.52177,0.29812,33.079,0.47703,0.26674,35.654,0.53265,0.27092,38.481,0.61971,0.26674,42.324
0.51572,0.39017,8.8303,0.59069,0.35251,12.016,0.59794,0.28347,14.661,0.61004,0.22908,17.478,0.42382,0.20607,19.935,0.54716,0.17469,22.578,0.61366,0.31276,25.127,0.69589,0.27301,27.697,0.74547,0.25837,30.459,0.54232,0.29812,33.085,0.49274,0.26674,35.665,0.5532,0.27092,38.494,0.63664,0.26464,42.337
