0.53748,0.92364,3.1844,0.42866,0.88808,5.8752,0.45042,0.8818,8.3252,0.46735,0.80858,10.891,0.51451,0.84205,13.475,0.448,0.89435,15.913,0.50242,0.80649,18.292,0.46493,0.94038,21.719,0.48307,0.81067,24.402,0.49395,0.86297,27.133,0.50846,0.8023,29.95,0.47703,0.89226,32.506,0.49033,0.85042,34.981,0.48791,0.83577,37.43
0.5532,0.909,3.1949,0.45768,0.86715,5.8846,0.46252,0.85669,8.3355,0.47461,0.78975,10.901,0.52297,0.81904,13.485,0.46735,0.8818,15.924,0.50484,0.78975,18.302,0.47823,0.92992,21.729,0.48186,0.78975,24.412,0.50726,0.85251,27.143,0.51088,0.78556,29.961,0.49033,0.86715,32.516,0.49637,0.83368,34.992,0.49637,0.80858,37.444
0.5653,0.89017,3.2046,0.4734,0.85042,5.8955,0.47098,0.83159,8.3454,0.47944,0.77092,10.912,0.5266,0.8023,13.495,0.48549,0.86506,15.934,0.50726,0.7751,18.312,0.4867,0.91527,21.738,0.47823,0.76674,24.422,0.51935,0.83368,27.154,0.51451,0.76674,29.971,0.49758,0.83996,32.525,0.5,0.81276,35.002,0.5,0.78556,37.454
0.57376,0.86925,3.2149,0.48912,0.8295,5.905,0.47582,0.80858,8.3556,0.48549,0.75209,10.924,0.52781,0.78556,13.506,0.49879,0.84205,15.944,0.50726,0.76464,18.322,0.49274,0.89644,21.748,0.47098,0.74163,24.432,0.52902,0.81276,27.164,0.5133,0.74582,29.981,0.50363,0.81695,32.535,0.50121,0.79184,35.012,0.50121,0.76674,37.464
0.58102,0.8546,3.2247,0.5,0.80649,5.9154,0.47944,0.78556,8.3653,0.48912,0.73536,10.934,0.52781,0.77092,13.516,0.51693,0.81695,15.954,0.50605,0.75209,18.333,0.49637,0.87762,21.757,0.45405,0.71653,24.443,0.53507,0.78975,27.174,0.51209,0.7228,29.991,0.50605,0.79184,32.546,0.50121,0.77092,35.022,0.5,0.73954,37.476
0.58948,0.83368,3.2353,0.50605,0.78138,5.9256,0.48065,0.76464,8.3758,0.48791,0.72071,10.94,0.52056,0.75209,13.526,0.5266,0.79603,15.965,0.50242,0.73536,18.343,0.49758,0.85042,21.768,0.43833,0.69351,24.452,0.5399,0.76883,27.184,0.50846,0.70188,30.001,0.50846,0.76883,32.556,0.5,0.75,35.032,0.49758,0.71862,37.486
0.59311,0.81695,3.2456,0.5133,0.75837,5.935,0.48065,0.75,8.3856,0.48549,0.70816,10.951,0.5133,0.73117,13.537,0.53628,0.75418,15.988,0.49879,0.72071,18.353,0.49637,0.82741,21.778,0.4214,0.67469,24.462,0.54232,0.75,27.195,0.50363,0.68305,30.011,0.50846,0.75,32.566,0.49516,0.7249,35.042,0.49033,0.69561,37.497
0.59311,0.79812,3.2554,0.51693,0.73745,5.9462,0.48065,0.73326,8.3959,0.48307,0.69351,10.963,0.50605,0.71234,13.546,0.53869,0.72699,16.008,0.4867,0.6977,18.363,0.49395,0.80021,21.787,0.40689,0.65377,24.472,0.54232,0.73536,27.206,0.49274,0.66213,30.021,0.50605,0.72908,32.576,0.48549,0.6977,35.052,0.4734,0.66213,37.509
0.59069,0.77929,3.2657,0.51451,0.71862,5.9561,0.47703,0.71653,8.4061,0.47582,0.67259,10.974,0.49395,0.69142,13.557,0.53628,0.71444,16.015,0.46614,0.67469,18.373,0.48549,0.77092,21.797,0.38392,0.62657,24.482,0.54232,0.71862,27.216,0.47703,0.64331,30.031,0.50242,0.71234,32.586,0.4734,0.67259,35.062,0.44921,0.63494,37.52
0.58585,0.75418,3.2758,0.51209,0.69979,5.9666,0.47098,0.69979,8.416,0.46252,0.65167,10.984,0.48065,0.6705,13.568,0.53265,0.69979,16.027,0.44075,0.64749,18.384,0.47219,0.74582,21.807,0.36699,0.59728,24.493,0.5399,0.69979,27.222,0.44921,0.62029,30.041,0.49154,0.69351,32.596,0.45042,0.63912,35.067,0.42987,0.61611,37.53
0.57981,0.73326,3.2859,0.50846,0.68305,5.977,0.45647,0.68096,8.4269,0.44559,0.62866,10.99,0.45526,0.6454,13.578,0.52056,0.68096,16.038,0.41657,0.6182,18.394,0.44921,0.71862,21.818,0.34401,0.5659,24.502,0.53507,0.67678,27.234,0.42382,0.59728,30.052,0.47703,0.67469,32.606,0.42987,0.60774,35.08,0.40206,0.591,37.542
0.57255,0.71234,3.2966,0.50242,0.66423,5.9867,0.44075,0.66213,8.4369,0.42503,0.60565,11.001,0.43349,0.62448,13.589,0.50605,0.66004,16.048,0.39722,0.58682,18.399,0.43108,0.69351,21.829,0.32709,0.5387,24.513,0.52297,0.65167,27.244,0.40206,0.57218,30.062,0.4468,0.65167,32.616,0.40689,0.57636,35.091,0.37545,0.57008,37.552
0.56046,0.69351,3.3012,0.49154,0.6454,5.9971,0.42261,0.64749,8.4472,0.4081,0.58473,11.012,0.41173,0.60356,13.599,0.4867,0.63912,16.058,0.37062,0.55753,18.411,0.41173,0.66841,21.839,0.30774,0.51151,24.523,0.51209,0.62866,27.255,0.37666,0.54707,30.073,0.42019,0.63285,32.626,0.37908,0.54498,35.101,0.35006,0.55335,37.564
0.54958,0.67887,3.3125,0.48065,0.62866,6.0072,0.4081,0.63285,8.4579,0.38392,0.55962,11.022,0.39117,0.58264,13.61,0.46252,0.6182,16.069,0.34522,0.52615,18.421,0.39117,0.64121,21.849,0.29444,0.49268,24.533,0.5,0.60356,27.265,0.35006,0.52197,30.078,0.40085,0.61402,32.636,0.35611,0.52197,35.111,0.3283,0.52615,37.576
0.53869,0.66423,3.3225,0.46252,0.60774,6.0174,0.38513,0.62029,8.468,0.36578,0.53452,11.032,0.37183,0.55962,13.62,0.43954,0.60146,16.074,0.33071,0.50105,18.432,0.37183,0.61402,21.859,0.28114,0.47594,24.545,0.48186,0.57636,27.276,0.33192,0.50314,30.09,0.37183,0.5931,32.646,0.33434,0.50314,35.121,0.30774,0.50523,37.586
0.52056,0.64749,3.3328,0.44317,0.58891,6.0283,0.36699,0.60356,8.4786,0.34401,0.50314,11.043,0.34885,0.5387,13.63,0.42019,0.58682,16.087,0.31378,0.47803,18.441,0.34764,0.57636,21.869,0.27146,0.46339,24.555,0.45405,0.54498,27.281,0.30895,0.48222,30.1,0.34522,0.5659,32.656,0.31137,0.48849,35.131,0.29686,0.4864,37.597
0.50484,0.63494,3.343,0.4214,0.5659,6.0331,0.34281,0.58682,8.4891,0.3283,0.47594,11.053,0.33192,0.51987,13.635,0.40568,0.57218,16.097,0.30411,0.45711,18.452,0.33192,0.54498,21.879,0.26663,0.44874,24.565,0.43108,0.51569,27.295,0.29323,0.46339,30.111,0.32346,0.54707,32.667,0.29444,0.47385,35.141,0.28476,0.4613,37.61
0.48428,0.6182,3.3532,0.40689,0.54498,6.0456,0.32225,0.56799,8.4991,0.31016,0.44456,11.064,0.31378,0.50105,13.647,0.38755,0.55753,16.108,0.29807,0.4341,18.462,0.31378,0.5136,21.889,0.263,0.43619,24.576,0.41052,0.49059,27.306,0.27872,0.44665,30.122,0.3029,0.53033,32.677,0.27267,0.45921,35.152,0.27751,0.43828,37.621
0.45405,0.60356,3.3645,0.38634,0.52197,6.0556,0.30411,0.55335,8.5099,0.29927,0.41527,11.074,0.30169,0.48431,13.657,0.37424,0.54289,16.12,0.29444,0.41318,18.472,0.30411,0.49268,21.899,0.26179,0.42155,24.586,0.38634,0.46548,27.311,0.26904,0.4341,30.132,0.28718,0.51151,32.688,0.24607,0.44038,35.162,0.2763,0.41736,37.631
0.43108,0.58891,3.3748,0.37424,0.50105,6.0662,0.28839,0.53033,8.5201,0.29202,0.39226,11.079,0.29323,0.46757,13.668,0.35852,0.52197,16.124,0.29202,0.39017,18.483,0.29807,0.47594,21.91,0.26179,0.40272,24.591,0.36941,0.45084,27.323,0.26421,0.41946,30.142,0.27388,0.49895,32.698,0.23398,0.42573,35.173,0.27993,0.38808,37.643
0.41294,0.57636,3.3857,0.36336,0.48222,6.0765,0.27509,0.50732,8.5256,0.28718,0.36925,11.092,0.28476,0.45084,13.679,0.34522,0.50105,16.137,0.29444,0.36297,18.493,0.29444,0.4613,21.92,0.26542,0.37971,24.602,0.35248,0.43828,27.334,0.26058,0.40063,30.152,0.26421,0.4864,32.709,0.22672,0.41527,35.183,0.28597,0.35879,37.654
0.40085,0.56799,3.3962,0.34764,0.45711,6.0875,0.26421,0.48013,8.537,0.28235,0.34414,11.102,0.27751,0.43201,13.69,0.33434,0.47803,16.147,0.29807,0.33368,18.504,0.29323,0.44874,21.931,0.2763,0.35251,24.613,0.3416,0.42992,27.345,0.25816,0.38389,30.157,0.25937,0.47594,32.721,0.2231,0.40272,35.193,0.29565,0.3295,37.664
0.38513,0.55962,3.4012,0.33797,0.43619,6.0982,0.25695,0.45502,8.5477,0.27993,0.32531,11.113,0.27388,0.41527,13.701,0.3283,0.45293,16.158,0.30653,0.29812,18.514,0.29323,0.43619,21.941,0.28839,0.32531,24.623,0.33313,0.41946,27.356,0.25816,0.36297,30.169,0.25574,0.45921,32.725,0.22068,0.39226,35.203,0.32104,0.29184,37.676
0.37304,0.54916,3.4129,0.33071,0.41527,6.1088,0.24849,0.42782,8.5584,0.28235,0.30439,11.124,0.27146,0.39644,13.705,0.32467,0.42782,16.17,0.32104,0.26883,18.519,0.29565,0.41946,21.952,0.30774,0.30439,24.634,0.32467,0.4069,27.362,0.25937,0.33996,30.179,0.25453,0.44038,32.737,0.22068,0.37971,35.213,0.34401,0.26883,37.687
0.36336,0.5387,3.423,0.32588,0.39644,6.1134,0.24123,0.40272,8.5691,0.28476,0.28347,11.134,0.27146,0.37762,13.718,0.32467,0.40272,16.175,0.33676,0.24163,18.531,0.30048,0.39644,21.962,0.32346,0.28556,24.645,0.31862,0.39644,27.375,0.26421,0.31485,30.19,0.25574,0.41736,32.747,0.2231,0.36297,35.224,0.36094,0.25628,37.697
0.34885,0.52406,3.4339,0.32346,0.37552,6.1255,0.23881,0.3818,8.5799,0.29081,0.26464,11.14,0.27751,0.35042,13.728,0.32588,0.37762,16.187,0.35248,0.21862,18.541,0.31499,0.36715,21.972,0.34522,0.27092,24.655,0.3162,0.38389,27.386,0.2763,0.28766,30.2,0.26058,0.38598,32.758,0.22793,0.34414,35.235,0.38996,0.24582,37.71
0.33676,0.50732,3.4453,0.32104,0.3546,6.1358,0.23761,0.36297,8.5907,0.3029,0.23745,11.151,0.28476,0.32531,13.739,0.33071,0.35042,16.198,0.37062,0.20397,18.552,0.3295,0.33787,21.98,0.36215,0.26255,24.666,0.31499,0.37134,27.392,0.28718,0.26674,30.211,0.27267,0.34623,32.769,0.24244,0.32113,35.246,0.41173,0.23954,37.72
0.3283,0.49059,3.4558,0.32104,0.33368,6.1464,0.24002,0.34414,8.5953,0.31983,0.21653,11.162,0.29323,0.30021,13.75,0.34281,0.32531,16.203,0.38755,0.19142,18.563,0.34764,0.31485,21.988,0.38271,0.25628,24.676,0.31741,0.35042,27.405,0.30048,0.25,30.221,0.28718,0.31067,32.779,0.25937,0.29812,35.251,0.42866,0.23954,37.731
0.31499,0.46967,3.4662,0.32104,0.31276,6.158,0.24607,0.32322,8.6072,0.3416,0.1977,11.174,0.31137,0.2751,13.761,0.3549,0.30439,16.215,0.40085,0.18305,18.573,0.36215,0.29603,22.007,0.39722,0.25209,24.686,0.32225,0.32531,27.416,0.31741,0.23536,30.231,0.3029,0.28138,32.791,0.28114,0.2772,35.263,0.45526,0.24372,37.742
0.30895,0.45084,3.4711,0.32467,0.28766,6.1682,0.25333,0.30021,8.6172,0.35852,0.18096,11.184,0.32588,0.25628,13.772,0.37062,0.27929,16.226,0.41778,0.17887,18.584,0.38029,0.2772,22.016,0.41052,0.25209,24.692,0.33071,0.29812,27.427,0.33434,0.22071,30.242,0.31862,0.25837,32.796,0.30653,0.26255,35.274,0.47219,0.25209,37.753
0.30411,0.4341,3.4829,0.3295,0.26464,6.1733,0.263,0.27929,8.6277,0.38029,0.16841,11.19,0.34643,0.23745,13.777,0.38755,0.26046,16.237,0.43591,0.17678,18.594,0.39601,0.26464,22.03,0.42261,0.25418,24.703,0.34522,0.27092,27.432,0.35248,0.21234,30.253,0.33676,0.23745,32.809,0.32588,0.25,35.285,0.4867,0.26255,37.763
0.30169,0.41736,3.494,0.33797,0.24372,6.1852,0.27872,0.25837,8.6382,0.39722,0.16004,11.201,0.36699,0.2228,13.79,0.40326,0.24582,16.248,0.45526,0.18096,18.6,0.41294,0.25837,22.036,0.43229,0.25837,24.716,0.35852,0.25,27.445,0.37183,0.20816,30.257,0.3549,0.21862,32.82,0.35006,0.23954,35.296,0.49879,0.28347,37.776
0.29927,0.40063,3.5047,0.35127,0.2249,6.1966,0.29444,0.23954,8.6486,0.41536,0.15377,11.213,0.38392,0.21444,13.801,0.4214,0.23326,16.253,0.47582,0.18724,18.611,0.42987,0.25628,22.045,0.44559,0.26464,24.727,0.37787,0.22908,27.457,0.38755,0.20607,30.269,0.37183,0.20607,32.825,0.37183,0.23117,35.302,0.50605,0.30021,37.787
0.29807,0.38598,3.5157,0.36336,0.21025,6.208,0.31499,0.22071,8.6598,0.4347,0.15167,11.224,0.39722,0.21025,13.812,0.44559,0.22071,16.265,0.48791,0.19561,18.622,0.45284,0.25628,22.051,0.45526,0.2751,24.732,0.39601,0.21444,27.462,0.39964,0.20816,30.28,0.38755,0.1977,32.837,0.39117,0.22699,35.314,0.5133,0.32113,37.798
0.29927,0.37134,3.527,0.3815,0.19351,6.2191,0.33434,0.20816,8.6704,0.45284,0.15377,11.235,0.41294,0.20816,13.823,0.46493,0.21444,16.277,0.49879,0.20816,18.633,0.4734,0.26046,22.059,0.46131,0.28766,24.745,0.41415,0.20397,27.475,0.41536,0.21653,30.291,0.39964,0.19142,32.848,0.40689,0.2249,35.324,0.51572,0.34833,37.81
0.30048,0.35669,3.532,0.39722,0.18515,6.2245,0.35369,0.1977,8.6815,0.46614,0.15795,11.24,0.42624,0.20816,13.828,0.48186,0.21234,16.288,0.50484,0.21862,18.643,0.4867,0.26674,22.071,0.46614,0.30021,24.756,0.43229,0.1977,27.486,0.43108,0.22699,30.302,0.41052,0.19142,32.859,0.41898,0.2249,35.335,0.51451,0.36925,37.821
0.30169,0.34414,3.5443,0.41294,0.17887,6.2367,0.37424,0.18933,8.6931,0.47703,0.16213,11.253,0.44559,0.21234,13.841,0.49516,0.21234,16.299,0.51572,0.23117,18.654,0.49637,0.2751,22.082,0.46856,0.31904,24.761,0.45768,0.19142,27.491,0.45042,0.23954,30.312,0.4214,0.19142,32.871,0.42987,0.22908,35.345,0.50967,0.39644,37.832
0.31016,0.32531,3.5548,0.42866,0.17469,6.2477,0.38755,0.18515,8.6978,0.48428,0.16841,11.264,0.45889,0.22071,13.852,0.51209,0.21653,16.304,0.52056,0.24372,18.659,0.50242,0.28347,22.093,0.46977,0.33996,24.773,0.47703,0.18933,27.503,0.46252,0.25209,30.317,0.42987,0.19351,32.875,0.44438,0.23745,35.351,0.49879,0.4341,37.843
0.31862,0.31067,3.5659,0.448,0.17469,6.2593,0.39722,0.18515,8.7102,0.48912,0.17678,11.276,0.46856,0.22699,13.862,0.52297,0.22071,16.317,0.52056,0.25628,18.672,0.50726,0.29184,22.098,0.46856,0.36297,24.784,0.49033,0.19142,27.514,0.47098,0.26674,30.33,0.44196,0.19979,32.888,0.45647,0.25,35.363,0.48428,0.46757,37.854
0.32709,0.29603,3.5768,0.46614,0.17678,6.2643,0.40689,0.18515,8.7223,0.49154,0.18724,11.28,0.4734,0.23745,13.868,0.53144,0.22699,16.328,0.51814,0.27301,18.684,0.51572,0.30439,22.11,0.46614,0.38808,24.795,0.5,0.1977,27.526,0.47582,0.28138,30.341,0.44921,0.20607,32.9,0.46493,0.26464,35.374,0.46977,0.49686,37.866
0.33797,0.28347,3.5816,0.48186,0.18305,6.2767,0.41536,0.18724,8.7272,0.49395,0.20397,11.293,0.47823,0.25,13.88,0.53628,0.23326,16.333,0.51451,0.29603,18.689,0.51814,0.32113,22.121,0.46252,0.41318,24.805,0.51451,0.20607,27.536,0.47823,0.29812,30.352,0.45526,0.21862,32.91,0.47098,0.28556,35.385,0.44075,0.54079,37.876
0.35006,0.27301,3.5943,0.49274,0.19142,6.2871,0.42382,0.19351,8.7403,0.49516,0.22699,11.304,0.48428,0.26674,13.892,0.5399,0.23954,16.345,0.50967,0.32531,18.702,0.52177,0.34414,22.132,0.45163,0.44665,24.811,0.52539,0.21862,27.542,0.48065,0.31485,30.363,0.45889,0.23536,32.916,0.4734,0.30858,35.396,0.41898,0.57427,37.888
0.36094,0.26674,3.6046,0.50242,0.20188,6.2982,0.43229,0.20188,8.7509,0.49395,0.25418,11.309,0.4867,0.28766,13.903,0.54232,0.24791,16.357,0.50242,0.35669,18.712,0.51814,0.37134,22.137,0.44075,0.47803,24.823,0.53386,0.23326,27.554,0.47944,0.33368,30.368,0.4601,0.26046,32.929,0.47219,0.33787,35.406,0.40447,0.60356,37.899
0.37545,0.26046,3.6159,0.51088,0.21653,6.3032,0.43833,0.21444,8.7627,0.49154,0.28138,11.322,0.4867,0.30858,13.908,0.54474,0.25628,16.369,0.49033,0.39226,18.723,0.5133,0.40272,22.15,0.42866,0.50941,24.834,0.53869,0.25,27.566,0.47582,0.35879,30.38,0.45889,0.28975,32.94,0.46735,0.37552,35.411,0.37787,0.64749,37.911
0.38634,0.25628,3.6269,0.52056,0.23536,6.3161,0.4468,0.23117,8.7678,0.48549,0.31067,11.333,0.48428,0.33996,13.922,0.54474,0.26883,16.374,0.47944,0.42573,18.734,0.50726,0.43201,22.161,0.41536,0.54079,24.846,0.54232,0.27092,27.577,0.46856,0.39017,30.392,0.45163,0.32741,32.945,0.45284,0.41946,35.424,0.36336,0.67469,37.922
0.39601,0.25418,3.6318,0.52539,0.25418,6.3271,0.45042,0.24791,8.7806,0.47823,0.34205,11.344,0.48065,0.37552,13.933,0.54474,0.28347,16.387,0.46252,0.4613,18.739,0.50121,0.4613,22.172,0.40085,0.58054,24.858,0.54353,0.29184,27.582,0.45768,0.41736,30.403,0.44559,0.35669,32.958,0.43954,0.4613,35.435,0.34764,0.6977,37.934
0.40689,0.25209,3.6443,0.52902,0.27929,6.3381,0.45163,0.26674,8.7916,0.46856,0.37134,11.355,0.4734,0.41527,13.938,0.54111,0.30439,16.399,0.44317,0.49686,18.751,0.49154,0.4864,22.183,0.38271,0.61192,24.869,0.54111,0.31904,27.595,0.44317,0.44874,30.414,0.43833,0.38808,32.97,0.42745,0.50314,35.446,0.33434,0.72071,37.945
0.41898,0.25209,3.6549,0.53023,0.30649,6.3439,0.448,0.29393,8.8022,0.45163,0.4069,11.36,0.46372,0.46339,13.951,0.53628,0.3295,16.404,0.42866,0.53033,18.763,0.48065,0.5136,22.188,0.37183,0.63703,24.88,0.53748,0.34833,27.606,0.43108,0.47385,30.42,0.42987,0.41946,32.981,0.41294,0.54498,35.451,0.32346,0.73954,37.956
0.42987,0.25209,3.6659,0.53023,0.33577,6.3559,0.44438,0.32531,8.8079,0.43833,0.44456,11.374,0.44317,0.51569,13.962,0.5266,0.36297,16.417,0.41536,0.55544,18.773,0.46614,0.5387,22.2,0.36336,0.65586,24.885,0.52781,0.38389,27.611,0.41657,0.50105,30.432,0.41778,0.45502,32.986,0.39843,0.58891,35.463,0.31378,0.75209,37.967
0.44559,0.25628,3.6773,0.52418,0.36506,6.3679,0.43833,0.36088,8.8198,0.42503,0.47803,11.379,0.42866,0.55962,13.973,0.5133,0.40063,16.428,0.40326,0.58264,18.785,0.44196,0.56799,22.212,0.35006,0.67678,24.899,0.51572,0.41736,27.623,0.40447,0.53033,30.443,0.40689,0.49059,32.998,0.37545,0.64121,35.474,0.30411,0.77092,37.978
0.45889,0.25837,3.6821,0.51572,0.39644,6.3736,0.43229,0.39644,8.8318,0.41052,0.5136,11.392,0.41536,0.60356,13.978,0.50242,0.43619,16.433,0.39117,0.60983,18.789,0.42624,0.5931,22.223,0.3416,0.69561,24.912,0.50363,0.45293,27.635,0.38634,0.56172,30.454,0.39601,0.52824,33.009,0.36094,0.68724,35.485,0.29807,0.78556,37.989
0.46856,0.26464,3.6953,0.50846,0.42573,6.3865,0.42503,0.4341,8.843,0.39722,0.55126,11.403,0.40568,0.6454,13.992,0.48791,0.46967,16.446,0.37787,0.63912,18.802,0.40689,0.62029,22.228,0.33313,0.71234,24.917,0.48912,0.4864,27.646,0.37304,0.591,30.459,0.37666,0.56799,33.021,0.34039,0.73117,35.497,0.29323,0.80021,38.001
0.47703,0.27092,3.7064,0.5,0.45502,6.3982,0.41536,0.47176,8.848,0.38029,0.58682,11.415,0.39601,0.68515,14.003,0.47219,0.50523,16.457,0.36699,0.66841,18.813,0.38755,0.64958,22.24,0.31983,0.73536,24.93,0.47461,0.51987,27.651,0.36094,0.62029,30.472,0.36336,0.60983,33.026,0.32588,0.76883,35.502,0.28839,0.82322,38.012
0.48307,0.27929,3.7124,0.4867,0.4864,6.4033,0.4081,0.50523,8.8611,0.3682,0.61611,11.421,0.3815,0.72071,14.008,0.45042,0.53661,16.47,0.3549,0.69561,18.824,0.3682,0.68096,22.252,0.31016,0.75837,24.935,0.45284,0.55544,27.664,0.34522,0.64749,30.483,0.34643,0.64749,33.038,0.31137,0.79393,35.515,0.28718,0.84205,38.023
0.48791,0.28766,3.7248,0.47219,0.51569,6.4166,0.40206,0.5387,8.873,0.35611,0.64331,11.433,0.37183,0.75628,14.021,0.4347,0.5659,16.475,0.34401,0.7249,18.83,0.34643,0.70816,22.264,0.3029,0.7772,24.948,0.43712,0.58264,27.676,0.33313,0.67469,30.49,0.33918,0.6705,33.05,0.30169,0.81695,35.526,0.28597,0.85669,38.035
0.49154,0.29812,3.7365,0.44921,0.54707,6.4287,0.39238,0.57218,8.8782,0.34522,0.66841,11.445,0.36336,0.79184,14.033,0.41898,0.591,16.488,0.33555,0.75628,18.843,0.33313,0.73117,22.269,0.29686,0.79812,24.961,0.42503,0.60774,27.687,0.32104,0.70397,30.502,0.33434,0.68933,33.061,0.29444,0.83159,35.531,0.28718,0.87134,38.046
0.49395,0.31695,3.7414,0.43108,0.57845,6.4337,0.38029,0.60565,8.8909,0.33434,0.69561,11.45,0.35611,0.82741,14.039,0.40689,0.61402,16.494,0.3295,0.78138,18.854,0.3162,0.75,22.282,0.29202,0.81904,24.966,0.41294,0.63075,27.692,0.30895,0.73326,30.513,0.3295,0.70607,33.067,0.29081,0.84414,35.543,0.29081,0.88389,38.051
0.49637,0.33787,3.7547,0.41536,0.60774,6.4467,0.37062,0.64121,8.9022,0.32709,0.7228,11.463,0.34522,0.86088,14.051,0.39359,0.63494,16.508,0.32709,0.8023,18.859,0.30653,0.76883,22.294,0.2896,0.83577,24.979,0.40206,0.65167,27.705,0.30048,0.76046,30.525,0.32467,0.71862,33.079,0.28597,0.85251,35.555,0.29565,0.89435,38.064
0.49879,0.35879,3.7662,0.40085,0.63494,6.4585,0.36215,0.67259,8.9085,0.31378,0.74791,11.475,0.34039,0.88598,14.062,0.37908,0.65795,16.519,0.32467,0.81904,18.872,0.29807,0.78766,22.299,0.28839,0.85042,24.99,0.39117,0.6705,27.712,0.29444,0.78556,30.529,0.31741,0.73117,33.085,0.28114,0.85879,35.567,0.30774,0.90481,38.076
0.5,0.3818,3.7712,0.38271,0.66004,6.4638,0.35127,0.70397,8.9216,0.30532,0.77301,11.48,0.33676,0.90272,14.068,0.36699,0.68096,16.525,0.32467,0.83159,18.884,0.28839,0.8023,22.311,0.2896,0.87762,25.009,0.3815,0.68724,27.725,0.29081,0.80439,30.543,0.31258,0.74372,33.097,0.27993,0.86088,35.572,0.32104,0.91109,38.087
