0.5133,0.8023,2.6352,0.56046,0.84623,5.2674,0.58706,0.81904,7.2441,0.61971,0.85669,9.7342,0.55562,0.7249,12.095,0.68984,0.86297,13.906,0.64027,0.74163,15.96,0.68259,0.85251,17.972,0.67775,0.81904,19.946,0.5919,0.6977,21.989,0.61004,0.48431,24.258,0.48791,0.51987,26.546,0.57013,0.8546,28.919,0.51209,0.59728,31.252,0.60641,0.60983,33.579
0.50363,0.76883,2.6455,0.55683,0.82531,5.278,0.58222,0.79393,7.2539,0.61487,0.83159,9.7393,0.54474,0.69142,12.108,0.68622,0.85251,13.917,0.61971,0.70188,15.968,0.67775,0.83996,17.981,0.67654,0.81485,19.956,0.57497,0.6454,22,0.58585,0.37343,24.285,0.47098,0.46339,26.558,0.5532,0.81276,28.928,0.47461,0.48849,31.268,0.59432,0.55962,33.59
0.49516,0.73745,2.6558,0.55079,0.79603,5.2885,0.57497,0.76464,7.2642,0.60762,0.79812,9.7503,0.53023,0.64749,12.12,0.68017,0.83368,13.921,0.60399,0.66213,15.975,0.66203,0.81485,17.992,0.6705,0.8023,19.967,0.55925,0.5931,22.01,0.57739,0.32322,24.291,0.448,0.4069,26.563,0.54111,0.76883,28.94,0.45647,0.44665,31.283,0.58102,0.50941,33.6
0.48186,0.70397,2.667,0.54353,0.76464,5.2992,0.56409,0.72699,7.2748,0.59674,0.75628,9.7618,0.5133,0.59937,12.131,0.66808,0.80858,13.933,0.58343,0.62238,15.986,0.64752,0.78347,18.002,0.6584,0.7772,19.977,0.54353,0.5387,22.02,0.57013,0.28138,24.298,0.4347,0.36088,26.577,0.52177,0.72071,28.95,0.42261,0.36715,31.297,0.57013,0.4613,33.609
0.46856,0.66632,2.6784,0.53628,0.73117,5.3094,0.552,0.68933,7.285,0.58343,0.71653,9.772,0.50363,0.55126,12.137,0.65478,0.7772,13.942,0.56409,0.58054,15.997,0.62334,0.74163,18.012,0.6451,0.74791,19.987,0.5266,0.48849,22.03,0.56046,0.24163,24.311,0.41898,0.31695,26.582,0.50967,0.67887,28.961,0.41294,0.33577,31.313,0.55683,0.41109,33.62
0.448,0.62866,2.6829,0.52539,0.69561,5.3194,0.54232,0.64958,7.2955,0.57255,0.68096,9.7823,0.49395,0.50732,12.15,0.64268,0.74372,13.953,0.54716,0.54079,16.007,0.60883,0.70816,18.022,0.62938,0.71234,19.998,0.51209,0.44247,22.04,0.55079,0.20816,24.315,0.4081,0.28138,26.596,0.49758,0.63075,28.972,0.39601,0.2772,31.33,0.54232,0.36506,33.629
0.4347,0.5931,2.6954,0.51209,0.66004,5.33,0.53265,0.60983,7.3063,0.55683,0.63494,9.793,0.48186,0.45711,12.155,0.62817,0.70816,13.963,0.53023,0.49895,16.018,0.58827,0.66841,18.033,0.61487,0.67259,20.008,0.5,0.39644,22.051,0.54474,0.18305,24.328,0.39722,0.25,26.609,0.48428,0.57845,28.982,0.38755,0.25,31.345,0.52902,0.32531,33.64
0.4214,0.55544,2.7053,0.50121,0.62448,5.3411,0.51572,0.56381,7.311,0.54232,0.5931,9.8038,0.46856,0.4069,12.168,0.61245,0.66632,13.974,0.51451,0.45921,16.023,0.57255,0.63285,18.042,0.60036,0.63494,20.018,0.48791,0.35251,22.061,0.5399,0.16213,24.339,0.38755,0.2228,26.614,0.47098,0.52824,28.987,0.37424,0.20607,31.355,0.51814,0.28975,33.651
0.41052,0.51987,2.7165,0.49154,0.58682,5.3456,0.50605,0.52197,7.3232,0.52056,0.54498,9.814,0.45163,0.36088,12.179,0.59674,0.62657,13.984,0.50242,0.42364,16.035,0.55079,0.591,18.053,0.58585,0.59728,20.029,0.47219,0.31067,22.071,0.53628,0.1454,24.35,0.37787,0.19979,26.628,0.45163,0.47385,28.998,0.36941,0.18933,31.364,0.50726,0.25837,33.661
0.40206,0.48431,2.7279,0.47582,0.54498,5.3572,0.49637,0.47803,7.3333,0.51088,0.50523,9.8254,0.44075,0.32113,12.191,0.58102,0.58473,13.995,0.48791,0.38808,16.045,0.53628,0.54916,18.064,0.57376,0.56172,20.039,0.45647,0.27301,22.082,0.53023,0.13075,24.361,0.37062,0.18096,26.632,0.43833,0.42573,29.009,0.36578,0.17678,31.374,0.5,0.22908,33.672
0.38996,0.44456,2.7389,0.46252,0.50732,5.3677,0.48428,0.42992,7.3439,0.5,0.4613,9.8304,0.42019,0.25628,12.211,0.5653,0.54289,14.005,0.47582,0.35251,16.056,0.51572,0.50523,18.075,0.55804,0.51569,20.049,0.44196,0.23954,22.092,0.5266,0.1182,24.366,0.36578,0.16632,26.646,0.42745,0.38598,29.019,0.35973,0.16632,31.389,0.48912,0.19979,33.682
0.37787,0.409,2.7456,0.44317,0.46339,5.3783,0.47219,0.38598,7.3546,0.48912,0.41736,9.8427,0.39964,0.18933,12.24,0.54837,0.50105,14.016,0.46252,0.31904,16.066,0.50121,0.46548,18.086,0.54232,0.47594,20.06,0.43229,0.21234,22.103,0.52418,0.10983,24.379,0.36215,0.15377,26.659,0.41415,0.34414,29.029,0.35852,0.16004,31.396,0.48065,0.17678,33.687
0.3682,0.37552,2.7579,0.42987,0.42782,5.3886,0.46131,0.33996,7.3655,0.4734,0.37343,9.8532,0.3948,0.17469,12.247,0.53628,0.45921,14.026,0.4468,0.28766,16.077,0.48428,0.42364,18.097,0.52177,0.42992,20.071,0.42019,0.18724,22.113,0.52297,0.10565,24.39,0.35852,0.1454,26.664,0.40689,0.30858,29.04,0.35732,0.15586,31.406,0.4734,0.15795,33.699
0.35852,0.34414,2.7639,0.41657,0.39226,5.3997,0.44559,0.29812,7.3768,0.46252,0.33577,9.8637,0.38996,0.16423,12.261,0.52056,0.41527,14.037,0.43712,0.26255,16.088,0.47098,0.38389,18.107,0.50967,0.39644,20.076,0.41294,0.16632,22.123,0.52056,0.10146,24.401,0.35611,0.13912,26.671,0.40085,0.27929,29.05,0.35732,0.15377,31.415,0.46856,0.14331,33.709
0.34643,0.31276,2.7765,0.4081,0.35879,5.4111,0.43591,0.26674,7.3815,0.4468,0.3023,9.8747,0.38755,0.15795,12.265,0.50605,0.37552,14.041,0.42866,0.24163,16.099,0.45526,0.33996,18.118,0.49758,0.36088,20.088,0.4081,0.14958,22.129,0.51814,0.09728,24.406,0.35369,0.13494,26.685,0.39359,0.25418,29.061,0.35611,0.15167,31.424,0.46493,0.13494,33.72
0.33918,0.28975,2.7876,0.39964,0.32531,5.4217,0.42866,0.23954,7.3933,0.43712,0.27301,9.8792,0.38634,0.15167,12.28,0.49637,0.33996,14.054,0.4214,0.2228,16.104,0.43954,0.30439,18.13,0.48428,0.3295,20.099,0.40447,0.13494,22.141,0.48549,0.56381,24.639,0.35369,0.13285,26.698,0.38755,0.23117,29.072,0,0,0,0.46131,0.12657,33.731
0.33313,0.27092,2.7983,0.38996,0.29184,5.4271,0.4214,0.21444,7.4042,0.42745,0.25,9.892,0.38513,0.14749,12.286,0.4867,0.30649,14.064,0.41657,0.20816,16.116,0.42866,0.27301,18.14,0.47219,0.29812,20.109,0.40085,0.12448,22.152,0.51209,0.56172,24.648,0.35369,0.13075,26.703,0.38392,0.21234,29.082,0,0,0,0.45889,0.12238,33.742
0.3283,0.25418,2.8033,0.38392,0.26883,5.4385,0.41657,0.19561,7.415,0.4214,0.22908,9.903,0.38513,0.14331,12.299,0.47703,0.2772,14.075,0.41294,0.19979,16.126,0.41052,0.22071,18.151,0.45889,0.26883,20.12,0.39843,0.11611,22.163,0.56409,0.55544,24.668,0.44317,0.51778,26.982,0.38029,0.19561,29.088,0,0,0,0.45647,0.12029,33.749
0.32346,0.23954,2.8163,0.37666,0.24372,5.4506,0.41415,0.17887,7.4267,0.41536,0.21234,9.9135,0.38634,0.13912,12.312,0.46977,0.25209,14.087,0.41052,0.19142,16.136,0.40568,0.20188,18.16,0.4468,0.24372,20.131,0.39601,0.10983,22.173,0.59553,0.55126,24.683,0.47219,0.51569,26.994,0.37666,0.18305,29.099,0,0,0,0.45163,0.1182,33.761
0.31983,0.22699,2.8276,0.37304,0.22699,5.4617,0.41173,0.16632,7.4374,0.41294,0.1977,9.925,0.38875,0.13075,12.317,0.4601,0.2228,14.092,0.4081,0.18515,16.147,0.39843,0.18724,18.17,0.43954,0.2228,20.137,0.3948,0.10774,22.184,0.62576,0.54916,24.689,0.49154,0.51151,27.006,0.37304,0.17259,29.11,0,0,0,0,0,0
0.31741,0.21862,2.8332,0.36941,0.21234,5.4722,0.40931,0.15795,7.4484,0.41052,0.18724,9.9297,0,0,0,0.45042,0.20188,14.104,0.40689,0.18096,16.158,0.39359,0.17259,18.182,0.43349,0.20607,20.149,0.39238,0.10565,22.189,0.64994,0.54289,24.695,0.51451,0.50941,27.011,0.37062,0.16423,29.122,0,0,0,0,0,0
0.31499,0.21234,2.846,0.36699,0.20188,5.4781,0.4081,0.14958,7.4537,0.40931,0.17887,9.9429,0,0,0,0.44438,0.18724,14.115,0.40568,0.17887,16.169,0.38875,0.16423,18.192,0.42624,0.19142,20.159,0.38755,0.10983,22.201,0.6717,0.5387,24.708,0.53386,0.50523,27.026,0.36941,0.16004,29.132,0,0,0,0,0,0
0.31378,0.20816,2.8567,0.36457,0.19561,5.4909,0.40689,0.14331,7.466,0.4081,0.1705,9.9541,0,0,0,0.43954,0.17469,14.121,0.40568,0.17678,16.174,0.38634,0.15586,18.203,0.4214,0.17887,20.17,0.38029,0.1182,22.213,0.69468,0.53661,24.719,0.55079,0.50523,27.039,0.3682,0.15795,29.138,0,0,0,0,0,0
0.31378,0.20397,2.8686,0.36336,0.19142,5.5016,0.40568,0.13912,7.4771,0.40689,0.16632,9.9591,0,0,0,0.4347,0.16423,14.133,0.40568,0.17469,16.194,0.38392,0.15167,18.215,0.41898,0.16841,20.175,0.40206,0.45293,22.431,0.71282,0.53661,24.731,0.56409,0.50314,27.046,0.37304,0.57008,29.418,0,0,0,0,0,0
0.31258,0.20188,2.8737,0.36336,0.18933,5.5127,0.40568,0.13703,7.4879,0.40689,0.16213,9.9715,0,0,0,0.43229,0.15795,14.143,0.40447,0.17469,16.206,0.38271,0.1454,18.236,0.41536,0.16213,20.188,0.43349,0.45084,22.445,0.72975,0.53661,24.743,0.57618,0.50314,27.054,0.39722,0.57636,29.428,0,0,0,0,0,0
0.31258,0.19979,2.8877,0.36215,0.18724,5.5177,0.40568,0.13494,7.4932,0.40689,0.16004,9.9826,0,0,0,0.42987,0.15377,14.154,0,0,0,0.3815,0.14331,18.263,0.41415,0.15795,20.199,0.46856,0.44874,22.451,0.74305,0.53452,24.749,0.58706,0.50314,27.07,0.42382,0.58473,29.439,0,0,0,0,0,0
0.31258,0.1977,2.8991,0.36215,0.18515,5.5387,0.40447,0.52615,7.7857,0.40568,0.15795,9.994,0,0,0,0.42866,0.14958,14.166,0,0,0,0,0,0,0.41294,0.15377,20.21,0.5399,0.44456,22.48,0.75877,0.53243,24.757,0.59553,0.50105,27.075,0.45526,0.58891,29.45,0,0,0,0,0,0
0.31137,0.19561,2.9138,0,0,0,0.42624,0.52406,7.7963,0.39359,0.5659,10.273,0,0,0,0.42745,0.14958,14.176,0,0,0,0,0,0,0.41294,0.15167,20.215,0.56046,0.44456,22.491,0.76965,0.53033,24.77,0.60157,0.50105,27.082,0.51209,0.60565,29.471,0,0,0,0,0,0
0.24607,0.50314,3.3054,0,0,0,0.45405,0.52406,7.8075,0.41778,0.56381,10.284,0,0,0,0.42745,0.14749,14.182,0,0,0,0,0,0,0.41173,0.15167,20.228,0.58222,0.44247,22.502,0.77811,0.52824,24.775,0.6052,0.49895,27.098,0.53144,0.60983,29.477,0,0,0,0,0,0
0.26179,0.50523,3.3181,0,0,0,0.47944,0.51987,7.8226,0.44921,0.56172,10.289,0,0,0,0,0,0,0,0,0,0,0,0,0.41052,0.14958,20.239,0.59915,0.44247,22.513,0.79021,0.52406,24.788,0.60762,0.49686,27.104,0.55441,0.61192,29.49,0,0,0,0,0,0
0.28114,0.50732,3.3244,0,0,0,0.50121,0.51778,7.8291,0.47944,0.55962,10.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61729,0.44247,22.524,0.80472,0.51987,24.8,0.61004,0.49686,27.112,0.57255,0.61402,29.502,0,0,0,0,0,0
0.30532,0.51151,3.3391,0,0,0,0.52297,0.51569,7.8352,0.50363,0.55753,10.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64752,0.43828,22.542,0,0,0,0,0,0,0.59069,0.6182,29.513,0,0,0,0,0,0
0.32709,0.51151,3.3459,0,0,0,0.54353,0.5136,7.8487,0.55441,0.55335,10.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6584,0.43619,22.554,0,0,0,0,0,0,0.60641,0.6182,29.518,0,0,0,0,0,0
0.35006,0.5136,3.3533,0,0,0,0.56167,0.50941,7.8599,0.57981,0.55126,10.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66687,0.43201,22.561,0,0,0,0,0,0,0.61971,0.62029,29.531,0,0,0,0,0,0
0.37666,0.51569,3.3669,0,0,0,0.58222,0.50941,7.871,0.59674,0.54916,10.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67412,0.42573,22.574,0,0,0,0,0,0,0.62817,0.62238,29.542,0,0,0,0,0,0
0.39601,0.51778,3.3785,0,0,0,0.59553,0.50732,7.8825,0.61729,0.54707,10.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68138,0.41736,22.579,0,0,0,0,0,0,0.63543,0.62238,29.547,0,0,0,0,0,0
0.41898,0.51778,3.3837,0,0,0,0.60883,0.50732,7.8879,0.6318,0.54707,10.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64027,0.62029,29.561,0,0,0,0,0,0
0.44921,0.51778,3.3975,0,0,0,0.62092,0.50732,7.9,0.64631,0.54289,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64631,0.62029,29.573,0,0,0,0,0,0
0.4734,0.51987,3.4091,0,0,0,0.62938,0.50732,7.912,0.6584,0.54079,10.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65357,0.61611,29.578,0,0,0,0,0,0
0.49154,0.51778,3.4147,0,0,0,0.63543,0.50523,7.9171,0.66808,0.54079,10.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66082,0.61402,29.591,0,0,0,0,0,0
0.51088,0.51569,3.4273,0,0,0,0.64268,0.50523,7.9307,0.67412,0.5387,10.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52418,0.51569,3.4385,0,0,0,0.64631,0.50314,7.9429,0.68017,0.5387,10.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.53386,0.5136,3.4442,0,0,0,0.65236,0.50105,7.9483,0.68742,0.53661,10.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54595,0.5136,3.4567,0,0,0,0.66082,0.49686,7.9612,0.69105,0.53452,10.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55441,0.51151,3.4686,0,0,0,0,0,0,0.69589,0.53033,10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56167,0.50941,3.4736,0,0,0,0,0,0,0.69952,0.52615,10.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56771,0.50732,3.4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57255,0.50314,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
