0.58222,0.54707,2.0026,0.56771,0.83159,5.0869,0.57013,0.60774,7.5632,0.58343,0.6454,10.147,0.57013,0.76674,12.74,0.60399,0.60356,15.376,0.58102,0.68933,17.896,0.57981,0.55962,20.491,0.59915,0.67887,24.469,0.59915,0.62238,27.168,0.40931,0.55126,34.08
0.58102,0.57845,2.0125,0.56771,0.85251,5.0976,0.57134,0.65167,7.573,0.58222,0.68933,10.156,0.57013,0.80021,12.752,0.60399,0.64331,15.385,0.58102,0.7249,17.907,0.58102,0.60565,20.501,0.60036,0.71234,24.479,0.60036,0.65795,27.18,0.39359,0.52197,34.09
0.57981,0.61192,2.023,0.56892,0.87134,5.1106,0.57255,0.69142,7.5834,0.58222,0.72908,10.166,0.56892,0.83159,12.762,0.6052,0.69351,15.4,0.58102,0.76255,17.917,0.58102,0.64958,20.511,0.60157,0.74582,24.489,0.60157,0.6977,27.19,0.37666,0.49686,34.1
0.57981,0.64121,2.0333,0.56771,0.88389,5.1208,0.57376,0.73117,7.5943,0.58222,0.76255,10.176,0.56892,0.85669,12.772,0.6052,0.75209,15.408,0.58102,0.80649,17.927,0.58102,0.6977,20.521,0.60157,0.7772,24.499,0.60278,0.73117,27.201,0.36457,0.47176,34.111
0.5786,0.6705,2.043,0.56771,0.89226,5.131,0.57497,0.76255,7.6039,0.58102,0.79184,10.186,0.56892,0.87762,12.781,0.60641,0.80858,15.418,0.57981,0.84833,17.938,0.58222,0.73954,20.532,0.60157,0.80439,24.509,0.60399,0.76046,27.212,0.34764,0.44665,34.121
0.57739,0.6977,2.0532,0.56771,0.89644,5.1445,0.57739,0.79184,7.6144,0.58102,0.81904,10.196,0.56892,0.89435,12.791,0.60762,0.85042,15.427,0.57981,0.88598,17.947,0.58222,0.7772,20.542,0.60157,0.82741,24.52,0.6052,0.78556,27.223,0.33555,0.42364,34.131
0.57618,0.7249,2.0675,0.56771,0.90063,5.155,0.5786,0.81904,7.6242,0.58102,0.83996,10.206,0.56892,0.9069,12.801,0.60883,0.8818,15.438,0.5786,0.91736,17.957,0.58222,0.81067,20.553,0.60036,0.84623,24.53,0.6052,0.80649,27.228,0.32467,0.40272,34.141
0.57376,0.75628,2.078,0.56771,0.90272,5.1654,0.5786,0.83996,7.6349,0.58102,0.8546,10.217,0.56892,0.91527,12.811,0.60883,0.90481,15.447,0.5786,0.94247,17.968,0.58222,0.83787,20.563,0.60036,0.86088,24.54,0.6052,0.82322,27.24,0.31499,0.38808,34.151
0.57255,0.78556,2.0881,0.56771,0.90481,5.1764,0.57981,0.87134,7.6595,0.58102,0.87134,10.227,0.56892,0.92155,12.821,0.60883,0.92573,15.456,0.5786,0.96339,17.977,0.58222,0.86088,20.574,0.60036,0.87343,24.551,0.60399,0.83787,27.25,0.30774,0.37552,34.161
0.57134,0.81485,2.0983,0.56651,0.90481,5.1873,0.58102,0.89017,7.6823,0.57981,0.8818,10.237,0.56892,0.92364,12.832,0.60883,0.94247,15.468,0.5786,0.97594,17.988,0.58222,0.8818,20.584,0.60036,0.87971,24.556,0.60399,0.84623,27.261,0.3029,0.36506,34.172
0.57013,0.84414,2.108,0.56651,0.9069,5.1983,0.58102,0.89435,7.6885,0.5786,0.88808,10.247,0.56892,0.92573,12.843,0.60762,0.95711,15.474,0.57739,0.98849,17.998,0.58102,0.89854,20.593,0.60036,0.88389,24.568,0.60278,0.85251,27.271,0.30048,0.35879,34.182
0.56771,0.89644,2.1186,0.55441,0.8818,5.23,0.58102,0.89644,7.695,0.5786,0.89644,10.257,0.56892,0.92782,12.853,0.60641,0.96967,15.485,0.57739,0.99686,18.009,0.58102,0.909,20.604,0.60036,0.88808,24.578,0.60278,0.85669,27.283,0.29927,0.3546,34.192
0.56771,0.91318,2.1282,0.54595,0.85669,5.2413,0.58102,0.89854,7.7071,0.57739,0.89854,10.268,0.55925,0.91318,12.901,0.6052,0.97803,15.496,0.56651,0.99686,18.067,0.57981,0.91527,20.615,0.59915,0.88808,24.589,0.60278,0.86088,27.288,0.29807,0.35251,34.202
0.56771,0.92782,2.1388,0.53628,0.8295,5.2539,0.58102,0.90063,7.7246,0.57618,0.90272,10.279,0.54837,0.89017,12.913,0.60399,0.98431,15.507,0.55804,0.98222,18.08,0.57981,0.91946,20.625,0.58948,0.87762,24.616,0.60157,0.86297,27.3,0.29686,0.35251,34.213
0.56771,0.93828,2.155,0.52177,0.80021,5.2601,0.56046,0.86506,7.7651,0.57618,0.90481,10.289,0.53748,0.86088,12.926,0.60278,0.99059,15.517,0.54837,0.95921,18.087,0.57981,0.92155,20.636,0.58102,0.86088,24.626,0.5919,0.85669,27.329,0.29686,0.35042,34.229
0.56771,0.94665,2.1631,0.51209,0.7751,5.2739,0.54716,0.83577,7.7767,0.57497,0.90481,10.299,0.51935,0.82322,12.933,0.60157,0.99268,15.528,0.53869,0.93201,18.101,0.5786,0.92364,20.641,0.57013,0.83368,24.637,0.58102,0.83996,27.338,0.29927,0.35042,34.24
0.56771,0.95084,2.1743,0.50363,0.75209,5.2805,0.53507,0.80649,7.788,0.57255,0.90272,10.31,0.50605,0.79184,12.942,0.60036,0.99477,15.539,0.52177,0.90272,18.107,0.56046,0.89435,20.691,0.55441,0.80021,24.648,0.56167,0.80858,27.35,0.30411,0.35042,34.249
0.56771,0.95502,2.1851,0.49154,0.72908,5.2934,0.51814,0.7751,7.7945,0.56409,0.89435,10.32,0.49154,0.75837,12.956,0.59915,0.99477,15.544,0.50967,0.87134,18.119,0.54716,0.86715,20.704,0.54232,0.76883,24.658,0.54837,0.7751,27.361,0.31499,0.35251,34.26
0.56771,0.95711,2.1958,0.48065,0.70816,5.3003,0.50484,0.74791,7.8072,0.55441,0.87552,10.326,0.47823,0.72908,12.962,0.59432,0.99059,15.557,0.5,0.84414,18.129,0.53628,0.83577,20.71,0.52781,0.73745,24.669,0.53628,0.73954,27.37,0.33434,0.3546,34.27
0.56771,0.9613,2.2077,0.46735,0.68305,5.3133,0.49033,0.72071,7.8139,0.54353,0.84833,10.337,0.46131,0.69979,12.971,0.58827,0.98013,15.567,0.48549,0.81276,18.14,0.51814,0.80021,20.726,0.51088,0.70188,24.679,0.51693,0.6977,27.381,0.35369,0.35879,34.28
0.56771,0.96339,2.2185,0.44559,0.65586,5.3232,0.47582,0.69351,7.8278,0.52781,0.81695,10.348,0.44196,0.66841,12.983,0.57981,0.95921,15.578,0.46977,0.78138,18.151,0.50363,0.76464,20.733,0.49758,0.66841,24.689,0.50363,0.66213,27.392,0.37908,0.36715,34.29
0.56771,0.96548,2.2488,0.42987,0.63075,5.3338,0.45163,0.66004,7.8391,0.5133,0.78556,10.358,0.42261,0.63494,12.994,0.57013,0.92782,15.589,0.4468,0.74372,18.161,0.48791,0.72908,20.741,0.48065,0.63285,24.7,0.4867,0.62448,27.402,0.39843,0.37134,34.3
0.56651,0.96548,2.3187,0.41536,0.60565,5.3442,0.43349,0.62866,7.8449,0.50121,0.75209,10.369,0.41052,0.60565,13.004,0.55562,0.89226,15.594,0.42866,0.71234,18.171,0.47219,0.69351,20.756,0.4601,0.59519,24.71,0.47098,0.58682,27.413,0.42261,0.37762,34.311
0.5653,0.96339,2.339,0.40206,0.58054,5.3496,0.41657,0.59937,7.8566,0.4867,0.72071,10.379,0.39722,0.57218,13.014,0.54474,0.85879,15.607,0.41294,0.68096,18.176,0.44921,0.65795,20.762,0.43954,0.55753,24.72,0.4468,0.54498,27.423,0.45405,0.3818,34.323
0.56288,0.9613,2.3546,0.38513,0.55753,5.3615,0.40206,0.57008,7.8688,0.47098,0.68724,10.39,0.37908,0.53661,13.026,0.53386,0.82531,15.617,0.39359,0.64958,18.188,0.43108,0.62448,20.775,0.42019,0.51569,24.726,0.42624,0.50105,27.434,0.48065,0.38808,34.333
0.55683,0.95293,2.3639,0.37183,0.53452,5.3717,0.38271,0.54079,7.8738,0.448,0.65377,10.4,0.36457,0.50523,13.03,0.51814,0.78766,15.629,0.37545,0.62029,18.199,0.41294,0.591,20.786,0.40689,0.48222,24.738,0.40568,0.45711,27.445,0.50363,0.39226,34.339
0.55079,0.94247,2.3753,0.36215,0.5136,5.3829,0.36941,0.5136,7.8865,0.43108,0.62029,10.412,0.35006,0.47803,13.043,0.50726,0.75209,15.64,0.36094,0.58891,18.209,0.39964,0.56172,20.79,0.3948,0.44874,24.749,0.3815,0.41736,27.45,0.5266,0.39226,34.352
0.54232,0.92782,2.3863,0.34885,0.49895,5.3932,0.35127,0.49059,7.8979,0.41415,0.58891,10.417,0.33676,0.45293,13.053,0.49758,0.7249,15.645,0.3416,0.55962,18.22,0.37908,0.52615,20.803,0.37666,0.41109,24.759,0.36457,0.37971,27.462,0.5532,0.39644,34.362
0.53144,0.91109,2.3967,0.33918,0.48431,5.4042,0.33918,0.47176,7.9084,0.39964,0.55962,10.429,0.3283,0.43619,13.064,0.48186,0.68933,15.657,0.32346,0.53243,18.23,0.36215,0.49477,20.813,0.36336,0.37971,24.77,0.3416,0.34414,27.472,0.58102,0.39644,34.373
0.51935,0.89017,2.4083,0.33071,0.46757,5.4154,0.3295,0.45502,7.9136,0.38029,0.52615,10.439,0.31862,0.42155,13.076,0.46735,0.65586,15.668,0.30895,0.50732,18.241,0.34281,0.46548,20.824,0.35127,0.35251,24.781,0.32588,0.31695,27.483,0.60036,0.39854,34.378
0.50121,0.85251,2.4181,0.32225,0.45502,5.4201,0.3162,0.44247,7.9251,0.36578,0.50105,10.45,0.31016,0.41109,13.08,0.4468,0.62029,15.674,0.29686,0.4864,18.252,0.32709,0.43828,20.835,0.33918,0.33159,24.786,0.30774,0.29393,27.495,0.62092,0.39854,34.39
0.48912,0.8295,2.4332,0.31378,0.44456,5.4331,0.30774,0.42992,7.9358,0.34643,0.47385,10.462,0.30532,0.40063,13.093,0.43108,0.58891,15.686,0.28597,0.46757,18.263,0.30774,0.41318,20.84,0.33192,0.31485,24.798,0.29444,0.2772,27.5,0.63785,0.40063,34.401
0.47582,0.8023,2.44,0.30774,0.43619,5.4433,0.3029,0.42364,7.9473,0.33313,0.44874,10.466,0.30169,0.39644,13.104,0.41536,0.55753,15.697,0.27509,0.45084,18.269,0.29444,0.39226,20.852,0.32346,0.30021,24.809,0.28114,0.26464,27.513,0.65599,0.40063,34.412
0.4601,0.7772,2.4506,0.30411,0.42992,5.4547,0.29927,0.41736,7.958,0.31983,0.42992,10.479,0.30048,0.39226,13.114,0.40326,0.52824,15.707,0.26784,0.43828,18.281,0.27872,0.37552,20.863,0.31862,0.28766,24.82,0.27267,0.25628,27.524,0.66808,0.40063,34.423
0.44317,0.74791,2.4617,0.30169,0.42573,5.4597,0.29686,0.41527,7.9638,0.30774,0.41109,10.49,0.29927,0.39017,13.126,0.38513,0.49895,15.718,0.263,0.42782,18.292,0.26904,0.36088,20.874,0.31499,0.27929,24.832,0.26663,0.25,27.535,0.68017,0.40063,34.433
0.42866,0.7228,2.4735,0.30048,0.42364,5.4724,0.29565,0.41318,7.9759,0.29807,0.39644,10.501,0.29807,0.39017,13.14,0.37424,0.47594,15.724,0.25937,0.42155,18.302,0.26058,0.35042,20.885,0.31258,0.2751,24.836,0.26421,0.24582,27.54,0.69105,0.40063,34.44
0.41536,0.69979,2.4865,0.29927,0.42155,5.4836,0.29444,0.41109,7.9941,0.29202,0.38598,10.512,0.29927,0.39017,13.151,0.36457,0.45502,15.736,0.25695,0.41736,18.313,0.25333,0.33996,20.89,0.31258,0.27301,24.849,0.26179,0.24372,27.553,0.6971,0.40063,34.452
0.40206,0.67678,2.4984,0.29807,0.42155,5.5012,0.29565,0.41109,8.0046,0.28597,0.37552,10.517,0.30048,0.38808,13.163,0.35369,0.43828,15.747,0.25574,0.41527,18.318,0.2497,0.33368,20.903,0.31137,0.27092,24.86,0.26058,0.24163,27.565,0.70314,0.40063,34.463
0.37183,0.62448,2.5083,0.29807,0.41946,5.5123,0.29807,0.409,8.016,0.27993,0.36925,10.53,0.31741,0.39435,13.18,0.34401,0.42573,15.758,0.25453,0.41318,18.33,0.24849,0.33159,20.914,0.31137,0.26883,24.877,0.28235,0.25628,27.621,0.70677,0.40063,34.469
0.35973,0.60146,2.5198,0.29927,0.41946,5.5237,0.30532,0.4069,8.0273,0.27751,0.36506,10.541,0.33676,0.40063,13.191,0.33676,0.41318,15.769,0.25453,0.41109,18.342,0.24728,0.3295,20.925,0.31258,0.26883,24.888,0.29927,0.27092,27.637,0.70919,0.40063,34.481
0.34281,0.58054,2.5289,0.31016,0.42364,5.5408,0.31499,0.40481,8.0379,0.2763,0.36297,10.546,0.3549,0.409,13.201,0.33071,0.40481,15.774,0.25574,0.409,18.359,0.24607,0.32741,20.931,0.3283,0.2772,24.906,0.31983,0.28556,27.645,0.7104,0.40272,34.492
0.33192,0.56172,2.5398,0.32104,0.42782,5.5527,0.33192,0.40481,8.0489,0.27751,0.36297,10.586,0.37666,0.41736,13.213,0.3283,0.39854,15.786,0.25937,0.409,18.371,0.24728,0.32531,20.962,0.34764,0.28766,24.917,0.34039,0.29812,27.655,0.71161,0.40481,34.504
0.3162,0.54498,2.5502,0.33676,0.4341,5.5638,0.35006,0.409,8.0543,0.2896,0.36715,10.607,0.3948,0.42573,13.224,0.32467,0.39435,15.797,0.26904,0.409,18.382,0.2497,0.32531,20.974,0.37424,0.3023,24.928,0.35732,0.30858,27.665,0.58343,0.56172,34.789
0.30411,0.52824,2.5612,0.35369,0.44247,5.5754,0.37304,0.41109,8.0671,0.30532,0.37343,10.618,0.41294,0.4341,13.234,0.32467,0.39226,15.808,0.28235,0.41109,18.393,0.25816,0.32741,20.985,0.39238,0.31485,24.938,0.37908,0.32113,27.673,0.58222,0.54079,34.8
0.29565,0.5136,2.5722,0.37424,0.45293,5.5806,0.39238,0.41527,8.0783,0.32346,0.3818,10.629,0.43833,0.44247,13.24,0.32346,0.39226,15.82,0.30532,0.41527,18.398,0.27388,0.33368,20.99,0.41415,0.32741,24.949,0.39722,0.33159,27.68,0.57981,0.50105,34.822
0.28235,0.50314,2.5851,0.39238,0.4613,5.5927,0.41294,0.42155,8.0889,0.34643,0.39435,10.642,0.46493,0.45502,13.251,0.32346,0.39017,15.825,0.32467,0.42364,18.41,0.29081,0.34414,21.003,0.44559,0.34205,24.96,0.41898,0.34623,27.692,0.5786,0.47803,34.829
0.27388,0.49477,2.5961,0.41052,0.46757,5.6039,0.44075,0.42782,8.0943,0.37183,0.40481,10.652,0.48791,0.46339,13.263,0.32467,0.39017,15.845,0.35127,0.42992,18.421,0.31499,0.36088,21.014,0.46977,0.3546,24.971,0.4468,0.35879,27.703,0.57618,0.44874,34.841
0.26784,0.48849,2.6066,0.42987,0.47594,5.6159,0.46493,0.43201,8.1063,0.38996,0.41527,10.663,0.51451,0.47385,13.274,0.33918,0.39435,15.865,0.37666,0.43828,18.432,0.34039,0.37343,21.025,0.49516,0.36715,24.977,0.46856,0.36925,27.714,0.57497,0.41946,34.854
0.263,0.48222,2.617,0.45526,0.48222,5.6209,0.48549,0.43828,8.1175,0.42987,0.4341,10.684,0.53386,0.48431,13.284,0.35369,0.40272,15.876,0.39722,0.44874,18.438,0.36094,0.38808,21.031,0.52297,0.37971,24.989,0.49033,0.37971,27.726,0.57255,0.38598,34.859
0.25937,0.48013,2.6273,0.48065,0.49059,5.6336,0.51209,0.44456,8.129,0.51209,0.46548,10.712,0.55925,0.49059,13.29,0.37424,0.41318,15.887,0.42261,0.4613,18.45,0.38634,0.40272,21.043,0.552,0.39435,25,0.51451,0.38808,27.731,0.57013,0.35042,34.872
0.25816,0.47803,2.6383,0.49758,0.49686,5.6447,0.53144,0.45084,8.1338,0.53265,0.47176,10.718,0.58706,0.50105,13.302,0.39238,0.42573,15.898,0.45405,0.47176,18.461,0.40931,0.41318,21.055,0.58222,0.4069,25.012,0.53265,0.39854,27.743,0.56771,0.31695,34.883
0.25695,0.47803,2.6488,0.52056,0.50105,5.6497,0.55441,0.45502,8.1469,0.55683,0.47803,10.731,0.60641,0.50941,13.313,0.41173,0.43619,15.904,0.48186,0.48222,18.472,0.43229,0.42364,21.06,0.60399,0.42155,25.016,0.55441,0.4069,27.754,0.5653,0.28347,34.889
0.25574,0.47594,2.6596,0.54595,0.50732,5.6623,0.58102,0.45921,8.1576,0.58464,0.48431,10.742,0.63301,0.51778,13.324,0.43108,0.45293,15.916,0.50121,0.49059,18.484,0.46735,0.43619,21.074,0.63059,0.4341,25.029,0.56892,0.41318,27.76,0.56167,0.25418,34.902
0.25695,0.47594,2.6899,0.56651,0.5136,5.6734,0.60036,0.46548,8.1692,0.60399,0.48849,10.753,0.65719,0.52406,13.335,0.4601,0.46757,15.927,0.52902,0.49895,18.489,0.49274,0.44456,21.085,0.6584,0.44665,25.04,0.58948,0.41736,27.772,0.55925,0.22699,34.913
0.26904,0.48013,2.7083,0.58827,0.51778,5.6851,0.62213,0.46967,8.1742,0.62696,0.49059,10.759,0.68259,0.52824,13.341,0.48307,0.48013,15.939,0.55925,0.50941,18.502,0.52177,0.45293,21.09,0.68259,0.45711,25.046,0.60399,0.42364,27.784,0.55683,0.20397,34.919
0.28235,0.48431,2.7185,0.61366,0.52197,5.69,0.63664,0.47176,8.1871,0.65115,0.49477,10.772,0.69831,0.53033,13.353,0.50121,0.49059,15.944,0.58585,0.51569,18.513,0.552,0.45921,21.103,0.70314,0.46757,25.058,0.62213,0.42782,27.793,0.55562,0.18096,34.932
0.3029,0.49059,2.731,0.62938,0.52406,5.7035,0.65599,0.47594,8.1987,0.66929,0.49686,10.778,0.71765,0.53243,13.364,0.52781,0.50314,15.957,0.60883,0.52406,18.518,0.58102,0.46757,21.115,0.72612,0.47385,25.07,0.63422,0.42992,27.802,0.552,0.16004,34.943
0.32225,0.49686,2.742,0.64752,0.52615,5.7162,0.66929,0.47594,8.2037,0.68742,0.49895,10.79,0.73096,0.53243,13.371,0.55683,0.51569,15.968,0.63059,0.53033,18.531,0.60157,0.47176,21.12,0.74184,0.47803,25.082,0.65115,0.43201,27.812,0.552,0.14331,34.949
0.34643,0.50523,2.7539,0.66203,0.52824,5.7215,0.68501,0.47803,8.2172,0.70193,0.50105,10.802,0.74184,0.53243,13.384,0.58343,0.52615,15.979,0.65478,0.53452,18.543,0.62576,0.47803,21.133,0.75998,0.48431,25.087,0.66203,0.4341,27.822,0.55079,0.12866,34.962
0.37304,0.5136,2.7654,0.6717,0.53033,5.7345,0.69589,0.47803,8.2288,0.71886,0.50314,10.813,0.75393,0.53243,13.39,0.60278,0.53661,15.984,0.6717,0.5387,18.548,0.65236,0.48431,21.144,0.77328,0.48849,25.099,0.6717,0.43619,27.833,0.54958,0.11402,34.973
0.3948,0.51987,2.7753,0.68501,0.53033,5.7397,0.70314,0.47803,8.2337,0.72975,0.50523,10.818,0.76481,0.53033,13.403,0.62817,0.54707,15.997,0.68984,0.54079,18.562,0.66929,0.4864,21.155,0.78658,0.49268,25.111,0.6838,0.43828,27.844,0.54716,0.10565,34.979
0.41898,0.52824,2.7862,0.69347,0.53033,5.7529,0.70798,0.48013,8.2478,0.73942,0.50732,10.831,0.77207,0.53033,13.415,0.65236,0.55544,16.008,0.70435,0.54289,18.568,0.68984,0.48849,21.161,0.79867,0.49477,25.116,0.69347,0.44038,27.853,0.54474,0.09728,34.992
0.44921,0.53452,2.7991,0.70073,0.53243,5.7642,0.71524,0.48222,8.2596,0.74547,0.50732,10.845,0.77811,0.53033,13.42,0.6717,0.56172,16.014,0.72128,0.54498,18.581,0.70435,0.49268,21.174,0.80834,0.49895,25.129,0.69952,0.44247,27.864,0.54353,0.091004,35.004
0.47944,0.54079,2.8098,0.70556,0.53243,5.7756,0.72249,0.48431,8.2647,0.75393,0.50732,10.85,0.78779,0.53033,13.433,0.69105,0.56799,16.027,0.73216,0.54707,18.593,0.72128,0.49477,21.186,0.81923,0.50523,25.14,0.70435,0.44247,27.875,0.54111,0.08682,35.009
0.5,0.54707,2.8195,0.7104,0.53452,5.7815,0.72854,0.4864,8.2781,0.75877,0.50941,10.863,0.79383,0.53033,13.445,0.70677,0.57218,16.04,0.74184,0.54707,18.599,0.73337,0.49686,21.191,0.8289,0.51151,25.146,0.70798,0.44456,27.885,0.53869,0.084728,35.022
0.5266,0.54916,2.8293,0.71403,0.53661,5.7938,0.73216,0.49059,8.2894,0.7636,0.50941,10.868,0.79746,0.53033,13.45,0.72491,0.57636,16.045,0.75151,0.54916,18.612,0.74184,0.50105,21.204,0.83736,0.51778,25.159,0.7104,0.44456,27.897,0,0,0
0.58222,0.56172,2.8407,0.71886,0.54079,5.7997,0,0,0,0.76602,0.50941,10.882,0.8023,0.53243,13.463,0.737,0.57845,16.058,0.75998,0.55126,18.618,0.7503,0.50105,21.216,0.8422,0.52824,25.171,0.7104,0.44665,27.907,0,0,0
0.60157,0.5659,2.8507,0.72612,0.54498,5.8128,0,0,0,0,0,0,0,0,0,0.75151,0.57845,16.07,0.76602,0.55335,18.63,0.75877,0.50523,21.221,0,0,0,0.7104,0.45084,27.919,0,0,0
0.62334,0.57008,2.8631,0,0,0,0,0,0,0,0,0,0,0,0,0.76119,0.58264,16.075,0.77086,0.55335,18.642,0.76481,0.50941,21.235,0,0,0,0,0,0,0,0,0
0.63785,0.57427,2.8736,0,0,0,0,0,0,0,0,0,0,0,0,0.76965,0.58473,16.088,0.77328,0.55335,18.655,0.76965,0.5136,21.24,0,0,0,0,0,0,0,0,0
0.65719,0.57845,2.8854,0,0,0,0,0,0,0,0,0,0,0,0,0.7769,0.58682,16.094,0.77449,0.55544,18.659,0,0,0,0,0,0,0,0,0,0,0,0
0.6705,0.58054,2.8966,0,0,0,0,0,0,0,0,0,0,0,0,0.78174,0.58682,16.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68501,0.58473,2.9096,0,0,0,0,0,0,0,0,0,0,0,0,0.78658,0.58891,16.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70435,0.58891,2.9215,0,0,0,0,0,0,0,0,0,0,0,0,0.79141,0.591,16.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71282,0.58891,2.9338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.72128,0.591,2.9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.72612,0.591,2.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73096,0.5931,2.9683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.737,0.5931,2.9798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
