0.63059,0.79603,2.807,0.65961,0.84833,5.3376,0.6584,0.86715,9.0643,0.6717,0.89226,11.733,0.62455,0.86088,14.832,0.66687,0.83159,17.405,0.91475,0.84833,22.822,0.789,0.88389,25.355,0.62334,0.82741,27.777,0.59069,0.84414,30.124,0.79021,0.85042,32.502,0.58343,0.84205,34.994
0.60036,0.80021,2.823,0.62213,0.84623,5.3533,0.62817,0.86506,9.0801,0.65719,0.89435,11.744,0.60278,0.86925,14.848,0.62938,0.84205,17.421,0.89178,0.84623,22.838,0.76239,0.88598,25.371,0.59432,0.83787,27.792,0.55079,0.85251,30.14,0.73821,0.84623,32.519,0.54474,0.86088,35.011
0.56288,0.80858,2.8398,0.60036,0.84414,5.3717,0.61004,0.86297,9.0976,0.63664,0.89644,11.754,0.59069,0.87343,14.866,0.61245,0.84414,17.439,0.87606,0.84414,22.854,0.74667,0.88808,25.386,0.5786,0.83996,27.804,0.52781,0.85669,30.159,0.69226,0.84623,32.537,0.52177,0.86925,35.025
0.54474,0.81067,2.8541,0.58343,0.84414,5.3798,0.56892,0.86088,9.1075,0.61971,0.90063,11.764,0.5653,0.87343,14.878,0.5919,0.84833,17.447,0.86034,0.84623,22.862,0.72854,0.89435,25.394,0.56167,0.84414,27.812,0.49033,0.86715,30.168,0.66808,0.84623,32.546,0.5,0.87762,35.032
0.52177,0.81695,2.8588,0.56288,0.84414,5.3878,0.55441,0.86088,9.1168,0.59915,0.90481,11.774,0.55079,0.87134,14.885,0.56771,0.85042,17.454,0.84099,0.84833,22.869,0.71161,0.89644,25.402,0.54716,0.84623,27.823,0.46493,0.87134,30.18,0.64873,0.84623,32.559,0.48186,0.88598,35.039
0.50121,0.82113,2.8697,0.54595,0.84623,5.3941,0.54111,0.85879,9.1278,0.58222,0.909,11.784,0.53507,0.86506,14.896,0.5532,0.85042,17.46,0.82527,0.84833,22.876,0.69468,0.90063,25.409,0.52902,0.84833,27.833,0.44438,0.87552,30.189,0.62817,0.85042,32.568,0.45647,0.89435,35.05
0.48428,0.82322,2.8796,0.52539,0.84623,5.402,0.52297,0.85669,9.1377,0.56288,0.91109,11.793,0.51935,0.85669,14.905,0.53628,0.84833,17.472,0.80834,0.84833,22.888,0.68138,0.90272,25.421,0.51693,0.84833,27.843,0.42745,0.87762,30.199,0.61245,0.85042,32.579,0.43833,0.90063,35.06
0.46252,0.82741,2.8897,0.50846,0.84833,5.4136,0.50967,0.85669,9.1477,0.54716,0.91318,11.803,0.50605,0.84833,14.915,0.52056,0.84414,17.481,0.79383,0.85042,22.897,0.66445,0.90481,25.43,0.50846,0.84833,27.853,0.41415,0.87971,30.209,0.59674,0.84833,32.589,0.4214,0.90481,35.069
0.44438,0.83159,2.8991,0.49274,0.85042,5.424,0.49516,0.85669,9.1569,0.52781,0.91527,11.812,0.49154,0.83368,14.925,0.50605,0.83577,17.491,0.77932,0.85042,22.908,0.65115,0.90481,25.44,0.49758,0.84833,27.863,0.40206,0.87762,30.219,0.58464,0.84833,32.599,0.40931,0.91109,35.079
0.42866,0.83577,2.909,0.47823,0.8546,5.4344,0.48307,0.85669,9.1671,0.51451,0.91736,11.822,0.47703,0.81695,14.935,0.49033,0.82531,17.501,0.76723,0.85042,22.918,0.63543,0.90481,25.45,0.4867,0.84414,27.872,0.38996,0.87762,30.229,0.57618,0.84833,32.609,0.39722,0.91109,35.089
0.41657,0.83787,2.9191,0.4601,0.8546,5.444,0.4734,0.85669,9.1767,0.50121,0.91736,11.832,0.46614,0.79812,14.946,0.47703,0.80858,17.511,0.75877,0.85042,22.928,0.62334,0.90481,25.459,0.47703,0.83577,27.883,0.38029,0.87343,30.238,0.56892,0.84623,32.619,0.38755,0.91109,35.098
0.4081,0.83787,2.9287,0.45042,0.85669,5.4541,0.46252,0.85669,9.1872,0.49033,0.91527,11.842,0.45163,0.7751,14.955,0.46252,0.78766,17.521,0.75151,0.85042,22.938,0.61366,0.90481,25.469,0.46131,0.82531,27.892,0.37304,0.86925,30.248,0.5653,0.84414,32.63,0.37908,0.91109,35.11
0.40206,0.83787,2.9396,0.44317,0.85669,5.4636,0.45647,0.85669,9.1977,0.48186,0.91318,11.852,0.44075,0.74791,14.966,0.44921,0.76255,17.531,0.74667,0.85042,22.948,0.60399,0.90272,25.479,0.45042,0.80858,27.902,0.36578,0.86297,30.259,0.56288,0.84414,32.64,0.37062,0.9069,35.119
0.39238,0.83787,2.9493,0.43833,0.85669,5.4743,0.45163,0.85669,9.2072,0.47219,0.909,11.862,0.43229,0.7249,14.976,0.44075,0.73954,17.542,0.74426,0.84833,22.958,0.59553,0.90063,25.489,0.43954,0.78975,27.913,0.35732,0.85251,30.269,0.56046,0.84414,32.645,0.36215,0.90063,35.13
0.38513,0.83787,2.9599,0.43349,0.8546,5.4846,0.44921,0.85669,9.2179,0.4601,0.90063,11.872,0.42745,0.70397,14.985,0.43349,0.71444,17.551,0.74184,0.84833,22.968,0.58948,0.89435,25.499,0.43108,0.76883,27.923,0.34764,0.83787,30.279,0.56046,0.84205,32.656,0.35248,0.89226,35.14
0.38029,0.83577,2.9701,0.42866,0.85042,5.494,0.448,0.85669,9.2275,0.45042,0.89017,11.882,0.42019,0.68096,14.995,0.42866,0.68933,17.561,0.73942,0.84833,22.978,0.58343,0.88808,25.509,0.4214,0.74582,27.933,0.34039,0.81904,30.288,0.55925,0.84205,32.666,0.34401,0.87971,35.15
0.37545,0.83368,2.9798,0.42382,0.84623,5.5043,0.4468,0.85669,9.2378,0.44317,0.87762,11.891,0.41657,0.66213,15.005,0.4214,0.66213,17.571,0.73821,0.84833,22.988,0.5786,0.87971,25.52,0.41415,0.72071,27.943,0.33313,0.79812,30.298,0.55804,0.83996,32.677,0.33797,0.86297,35.161
0.37304,0.8295,2.9899,0.41898,0.83787,5.514,0.44559,0.8546,9.2481,0.43712,0.86088,11.902,0.41415,0.64749,15.015,0.41536,0.63494,17.581,0.737,0.84414,23.026,0.57376,0.86925,25.53,0.41052,0.69561,27.953,0.3283,0.7751,30.309,0.55683,0.83577,32.687,0.33192,0.84205,35.171
0.37062,0.82531,2.9996,0.41415,0.82322,5.5242,0.44438,0.8546,9.258,0.43108,0.83996,11.912,0.41173,0.63285,15.025,0.41173,0.60983,17.592,0.73337,0.83787,23.038,0.56651,0.85251,25.54,0.40568,0.6705,27.964,0.32346,0.75209,30.319,0.55441,0.82322,32.698,0.32588,0.81695,35.181
0.3682,0.81904,3.0099,0.41052,0.80858,5.5345,0.44438,0.85251,9.2684,0.42624,0.81485,11.922,0.41052,0.62448,15.035,0.4081,0.58473,17.602,0.72975,0.8295,23.05,0.55804,0.8295,25.55,0.40326,0.64749,27.973,0.31499,0.72699,30.33,0.552,0.81067,32.709,0.31862,0.79184,35.191
0.36699,0.80858,3.0201,0.40689,0.78556,5.5441,0.44317,0.84833,9.2787,0.42261,0.78766,11.932,0.41052,0.6182,15.046,0.40447,0.5659,17.613,0.72612,0.81276,23.055,0.552,0.80649,25.559,0.39964,0.62866,27.984,0.31137,0.70607,30.34,0.55079,0.79184,32.719,0.31499,0.76883,35.202
0.36457,0.79393,3.03,0.40447,0.75837,5.5542,0.44075,0.83996,9.2885,0.41778,0.76046,11.942,0.41052,0.61192,15.056,0.40206,0.54916,17.624,0.72249,0.79393,23.068,0.54837,0.78138,25.57,0.39722,0.60774,27.994,0.30774,0.68724,30.35,0.54958,0.76674,32.73,0.30895,0.74791,35.207
0.36336,0.7772,3.0401,0.40085,0.72908,5.5642,0.43833,0.82741,9.2984,0.41415,0.73326,11.952,0.40931,0.60983,15.066,0.39964,0.5387,17.629,0.72007,0.7751,23.08,0.54474,0.75418,25.58,0.39601,0.5931,28.005,0.3029,0.66841,30.361,0.54716,0.74372,32.735,0.30532,0.72699,35.218
0.36094,0.75628,3.05,0.39722,0.70188,5.5748,0.43712,0.80858,9.3079,0.41294,0.71025,11.962,0.40931,0.60774,15.077,0.39722,0.52824,17.64,0.71644,0.75209,23.086,0.54111,0.72699,25.59,0.3948,0.58264,28.016,0.30048,0.65377,30.37,0.54595,0.72071,32.747,0.30169,0.71025,35.228
0.35852,0.73536,3.0605,0.3948,0.67469,5.5847,0.43349,0.78556,9.3179,0.41052,0.68933,11.972,0.41052,0.60565,15.087,0.39601,0.52406,17.65,0.71282,0.72908,23.096,0.53748,0.69979,25.6,0.39359,0.57427,28.021,0.29807,0.64121,30.38,0.54353,0.6977,32.757,0.30048,0.6977,35.239
0.3549,0.71234,3.0705,0.39238,0.64958,5.5944,0.43108,0.76255,9.3279,0.4081,0.66632,11.983,0.41173,0.60565,15.097,0.39601,0.51987,17.66,0.70919,0.70607,23.107,0.53386,0.67678,25.61,0.39238,0.56799,28.033,0.29686,0.63285,30.39,0.54111,0.67678,32.766,0.29807,0.68515,35.249
0.35369,0.69351,3.0804,0.39117,0.62866,5.6048,0.42745,0.73536,9.3385,0.40689,0.6454,11.993,0.41294,0.60356,15.108,0.3948,0.51778,17.671,0.70677,0.68724,23.118,0.53023,0.65586,25.621,0.39238,0.5659,28.043,0.29565,0.62448,30.401,0.5399,0.65795,32.777,0.29565,0.67259,35.26
0.34764,0.6705,3.0907,0.38755,0.60774,5.6145,0.42382,0.71234,9.3497,0.40568,0.62866,12.003,0.41536,0.60356,15.119,0.40689,0.53452,17.741,0.70073,0.66213,23.129,0.5266,0.63912,25.631,0.39238,0.56381,28.054,0.29565,0.62238,30.411,0.53869,0.64331,32.786,0.29565,0.66423,35.27
0.34281,0.64958,3.1009,0.38513,0.59519,5.6251,0.4214,0.68933,9.3596,0.40326,0.61402,12.014,0.42866,0.60774,15.135,0.41778,0.54707,17.756,0.69347,0.63912,23.139,0.5266,0.62657,25.641,0.39238,0.56172,28.082,0.29565,0.6182,30.421,0.53748,0.62866,32.797,0.29444,0.66004,35.281
0.34039,0.63285,3.1117,0.38271,0.58264,5.6363,0.41536,0.66423,9.3703,0.40326,0.60356,12.024,0.44438,0.61402,15.146,0.45163,0.57218,17.772,0.68984,0.62029,23.15,0.52418,0.61611,25.652,0.41415,0.58264,28.132,0.29444,0.6182,30.431,0.53748,0.61611,32.807,0.29444,0.65795,35.293
0.33676,0.61611,3.1225,0.3815,0.57636,5.6462,0.41173,0.64331,9.3807,0.40206,0.59519,12.035,0.46131,0.62238,15.156,0.46856,0.58264,17.781,0.68622,0.60146,23.155,0.52056,0.60774,25.662,0.42866,0.59519,28.149,0.29444,0.61611,30.442,0.53748,0.60774,32.817,0.29444,0.65586,35.298
0.33434,0.60146,3.1327,0.3815,0.57218,5.6571,0.4081,0.62657,9.3907,0.40085,0.591,12.041,0.47823,0.62866,15.166,0.48549,0.58682,17.789,0.6838,0.58682,23.167,0.51814,0.60146,25.673,0.4468,0.60565,28.158,0.29565,0.61611,30.46,0.53748,0.59937,32.828,0.29444,0.65377,35.311
0.33313,0.58891,3.1432,0.3815,0.57008,5.6679,0.40568,0.60774,9.4016,0.40085,0.58891,12.054,0.49154,0.63703,15.177,0.50363,0.591,17.801,0.68259,0.57636,23.177,0.51814,0.59937,25.685,0.46493,0.61402,28.169,0.30653,0.62029,30.49,0.53869,0.59519,32.838,0.29565,0.65377,35.322
0.33192,0.57845,3.1538,0.3815,0.56799,5.6831,0.40326,0.5931,9.412,0.40085,0.58682,12.065,0.51088,0.64331,15.187,0.52297,0.5931,17.812,0.68138,0.56799,23.188,0.51814,0.59728,25.69,0.48065,0.62029,28.177,0.31741,0.62657,30.503,0.53869,0.591,32.85,0.29686,0.65377,35.332
0.33071,0.57008,3.1585,0.40326,0.58264,5.7336,0.40085,0.58054,9.4169,0.40206,0.58682,12.092,0.52539,0.6454,15.198,0.5399,0.591,17.823,0.68017,0.56172,23.198,0.52902,0.60565,25.739,0.49395,0.62238,28.184,0.33192,0.63494,30.509,0.5399,0.58891,32.86,0.30532,0.65377,35.337
0.33071,0.5659,3.1703,0.41778,0.5931,5.744,0.39964,0.57218,9.4292,0.41294,0.591,12.122,0.54474,0.6454,15.209,0.56046,0.58473,17.833,0.68017,0.55962,23.209,0.5399,0.61402,25.752,0.51088,0.62238,28.197,0.34885,0.64331,30.522,0.54111,0.58682,32.865,0.31983,0.65795,35.349
0.33071,0.56381,3.1805,0.43591,0.60146,5.7578,0.39843,0.5659,9.4396,0.42382,0.59937,12.132,0.56167,0.6454,15.219,0.58343,0.57427,17.844,0.68017,0.55753,23.226,0.55562,0.62866,25.765,0.52539,0.6182,28.201,0.36578,0.65377,30.529,0.54353,0.58473,32.878,0.3416,0.66423,35.359
0.3295,0.56172,3.1914,0.45768,0.60983,5.7688,0.39843,0.56381,9.4506,0.44317,0.60774,12.143,0.58343,0.63912,15.23,0.60036,0.56172,17.854,0.68138,0.55753,23.256,0.57013,0.64121,25.771,0.54474,0.61192,28.213,0.3815,0.66004,30.543,0.54958,0.58473,32.888,0.36457,0.67259,35.369
0.33071,0.55962,3.2191,0.47703,0.61611,5.7766,0.39843,0.56172,9.461,0.46131,0.62029,12.154,0.59915,0.63075,15.235,0.62092,0.54498,17.859,0.70193,0.5659,23.285,0.58827,0.65377,25.785,0.55925,0.60146,28.224,0.3948,0.66423,30.553,0.55804,0.58891,32.899,0.38755,0.67678,35.38
0.35248,0.57008,3.2593,0.49033,0.6182,5.7835,0.39843,0.55962,9.4776,0.47944,0.62866,12.165,0.6185,0.62029,15.246,0.63422,0.52824,17.871,0.71524,0.57427,23.297,0.60278,0.66423,25.791,0.57497,0.58682,28.236,0.40689,0.66423,30.565,0.57134,0.59519,32.91,0.4081,0.67887,35.391
0.36941,0.57845,3.2756,0.50484,0.6182,5.7953,0.42019,0.57427,9.5279,0.49274,0.63494,12.175,0.63422,0.60774,15.257,0.64873,0.50941,17.882,0.73216,0.58264,23.311,0.62213,0.6705,25.8,0.59069,0.56799,28.241,0.4214,0.66423,30.569,0.58827,0.60774,32.92,0.42866,0.67887,35.401
0.38513,0.58682,3.285,0.52297,0.6182,5.8062,0.4347,0.58473,9.5401,0.51088,0.63912,12.181,0.64873,0.5931,15.267,0.66324,0.48849,17.892,0.74788,0.58891,23.318,0.63543,0.67469,25.812,0.60278,0.54707,28.254,0.44075,0.65586,30.582,0.60278,0.61402,32.925,0.45768,0.67469,35.407
0.39722,0.59519,3.2951,0.5399,0.61402,5.8169,0.45405,0.59728,9.5547,0.52539,0.64121,12.192,0.66203,0.57636,15.278,0.67291,0.46757,17.903,0.7636,0.5931,23.326,0.65357,0.67678,25.823,0.61487,0.52197,28.266,0.45889,0.6454,30.593,0.61971,0.62238,32.938,0.48307,0.66632,35.419
0.41294,0.60146,3.3041,0.55804,0.60774,5.8277,0.46977,0.60774,9.5658,0.54353,0.64121,12.203,0.6717,0.55962,15.289,0.67896,0.44874,17.914,0.7757,0.59937,23.339,0.66929,0.67469,25.829,0.62696,0.49686,28.271,0.49516,0.59937,30.619,0.63543,0.62866,32.95,0.50121,0.65167,35.43
0.42866,0.60774,3.3108,0.57134,0.59937,5.8331,0.50121,0.62029,9.5853,0.55925,0.63703,12.214,0.67896,0.54498,15.295,0.68622,0.42573,17.919,0.79141,0.59937,23.35,0.68984,0.66841,25.841,0.63543,0.47594,28.284,0.51209,0.55962,30.647,0.65478,0.63075,32.955,0.5266,0.63285,35.442
0.45163,0.61402,3.3229,0.58827,0.58682,5.8445,0.55562,0.62657,9.6145,0.57739,0.62657,12.225,0.68742,0.52406,15.307,0.68984,0.40272,17.931,0.80593,0.59728,23.355,0.70556,0.65795,25.852,0.64148,0.45502,28.295,0.51814,0.54079,30.655,0.66929,0.63075,32.967,0.54716,0.61192,35.453
0.4734,0.61611,3.3337,0.60157,0.57636,5.8553,0.57376,0.62448,9.6217,0.59553,0.61611,12.231,0.69589,0.50523,15.317,0.69226,0.38389,17.942,0.82406,0.59519,23.367,0.7237,0.6454,25.862,0.64389,0.43619,28.306,0.52418,0.51778,30.662,0.68863,0.62866,32.979,0.56288,0.58682,35.458
0.48791,0.6182,3.3392,0.60883,0.56381,5.8663,0.5919,0.62029,9.6309,0.61366,0.60146,12.243,0.69952,0.48849,15.328,0.69226,0.36506,17.953,0.83857,0.58682,23.378,0.73821,0.62866,25.874,0.64631,0.41527,28.317,0.52781,0.49686,30.674,0.70677,0.62029,32.989,0.57497,0.56172,35.471
0.50363,0.6182,3.3512,0.62213,0.54916,5.8768,0.6052,0.61402,9.6372,0.62938,0.58682,12.254,0.70314,0.47176,15.339,0.68863,0.34623,17.959,0.85429,0.57636,23.389,0.74667,0.61611,25.879,0.64631,0.39644,28.329,0.52902,0.47803,30.68,0.73096,0.60774,32.995,0.58585,0.53452,35.481
0.52056,0.6182,3.3619,0.62938,0.53661,5.8877,0.62213,0.60146,9.6502,0.64027,0.57008,12.265,0.70314,0.45502,15.35,0.6838,0.32322,17.97,0.8688,0.56381,23.4,0.76119,0.5931,25.891,0.6451,0.37762,28.334,0.52902,0.45711,30.692,0.75151,0.5931,33.007,0.59553,0.50941,35.492
